
episode,reward,timesteps,successful
1,42,2,0
2,-20,1,0
3,135,2,0
4,-20,1,0
5,-20,1,0
6,-20,1,0
7,-20,1,0
8,0,2,0
9,146,2,0
10,-20,1,0
11,-20,1,0
12,-20,1,0
13,11,2,0
14,219,3,0
15,41,2,0
16,247,5,0
17,-20,1,0
18,-20,1,0
19,14,2,0
20,-20,1,0
21,-20,1,0
22,-20,1,0
23,-20,1,0
24,76,3,0
25,-20,1,0
26,-20,1,0
27,140,2,0
28,-20,1,0
29,-20,1,0
30,-20,1,0
31,-20,1,0
32,393,5,0
33,-20,1,0
34,-20,1,0
35,-20,1,0
36,-20,1,0
37,-20,1,0
38,-20,1,0
39,-20,1,0
40,-20,1,0
41,-20,1,0
42,277,5,0
43,35,3,0
44,-20,1,0
45,-20,1,0
46,-20,1,0
47,0,2,0
48,-20,1,0
49,140,2,0
50,-20,1,0
51,-20,1,0
52,-20,1,0
53,-20,1,0
54,-20,1,0
55,0,2,0
56,151,6,0
57,-20,1,0
58,-20,1,0
59,611,8,0
60,-20,1,0
61,-20,1,0
62,-20,1,0
63,74,3,0
64,-20,1,0
65,-20,1,0
66,-20,1,0
67,16,2,0
68,-20,1,0
69,-20,1,0
70,151,2,0
71,-20,1,0
72,-20,1,0
73,322,5,0
74,-20,1,0
75,-20,1,0
76,-20,1,0
77,-20,1,0
78,49,3,0
79,-20,1,0
80,-20,1,0
81,-20,1,0
82,-20,1,0
83,-20,1,0
84,-20,1,0
85,138,2,0
86,-20,1,0
87,-20,1,0
88,-20,1,0
89,-20,1,0
90,-20,1,0
91,28,2,0
92,-20,1,0
93,-20,1,0
94,-20,1,0
95,-20,1,0
96,17,4,0
97,-20,1,0
98,274,5,0
99,-20,1,0
100,-20,1,0
101,-20,1,0
102,256,4,0
103,-20,1,0
104,144,2,0
105,28,2,0
106,18,3,0
107,-20,1,0
108,32,3,0
109,64,3,0
110,-20,1,0
111,-20,1,0
112,-20,1,0
113,-20,1,0
114,-20,1,0
115,44,3,0
116,-20,1,0
117,-3,2,0
118,-20,1,0
119,335,7,0
120,1,2,0
121,158,2,0
122,-20,1,0
123,-20,1,0
124,-20,1,0
125,7,2,0
126,31,2,0
