
episode,reward,timesteps,successful
1,171,2,0
2,-20,1,0
3,-20,1,0
4,184,3,0
5,-20,1,0
6,-20,1,0
7,-20,1,0
8,-20,1,0
9,-20,1,0
10,12,3,0
11,-20,1,0
12,154,2,0
13,-20,1,0
14,82,3,0
15,40,2,0
16,-20,1,0
17,156,5,0
18,176,2,0
19,24,2,0
20,-20,1,0
21,-20,1,0
22,-23,2,0
23,-20,1,0
24,-20,1,0
25,-20,1,0
26,6,2,0
27,97,4,0
28,-20,1,0
29,-7,2,0
30,-20,1,0
31,117,4,0
32,-20,1,0
33,176,3,0
34,433,5,0
35,43,2,0
36,36,3,0
37,390,4,0
38,77,4,0
39,-20,1,0
40,-20,1,0
41,-20,1,0
42,66,3,0
43,-20,1,0
44,-20,1,0
45,-20,1,0
46,-20,1,0
47,3,2,0
48,200,3,0
49,148,2,0
50,-20,1,0
51,-20,1,0
52,-20,1,0
53,-20,1,0
54,1,2,0
55,-20,1,0
56,-20,1,0
57,-20,1,0
58,-20,1,0
59,-20,1,0
60,-20,1,0
61,239,4,0
62,13,2,0
63,-20,1,0
64,-20,1,0
65,32,2,0
66,181,2,0
67,-20,1,0
68,-20,1,0
69,-20,1,0
70,-5,2,0
71,-20,1,0
72,-3,2,0
73,-20,1,0
74,0,2,0
75,87,3,0
76,-20,1,0
77,7,2,0
78,61,3,0
79,405,5,0
80,-20,1,0
81,151,2,0
82,-20,1,0
83,-20,1,0
84,-20,1,0
85,-20,1,0
86,-20,1,0
87,-20,1,0
88,-20,1,0
89,12,2,0
90,-20,1,0
91,-20,1,0
92,-5,2,0
93,-20,1,0
94,-20,1,0
95,-20,1,0
96,40,2,0
97,-20,1,0
98,-20,1,0
99,-20,1,0
100,-20,1,0
101,-20,1,0
102,-20,1,0
103,56,3,0
104,6,2,0
105,324,8,0
106,50,3,0
107,553,6,0
108,75,4,0
109,-20,1,0
110,177,2,0
111,-20,1,0
112,-20,1,0
113,-20,1,0
114,28,2,0
115,1,2,0
116,-20,1,0
117,35,3,0
118,126,3,0
119,35,2,0
120,-20,1,0
121,-20,1,0
122,-20,1,0
123,135,2,0
124,193,3,0
125,-20,1,0
126,38,2,0
127,241,5,0
128,0,2,0
129,-20,1,0
130,89,3,0
131,250,5,0
132,-20,1,0
133,438,5,0
134,12,2,0
135,0,2,0
136,-20,1,0
137,23,2,0
138,-20,1,0
139,-6,2,0
140,57,3,0
141,-20,1,0
142,39,3,0
143,-20,1,0
144,10,2,0
145,-20,1,0
146,-20,1,0
147,-20,1,0
148,5,2,0
149,-20,1,0
150,159,2,0
151,42,3,0
152,-20,1,0
153,-20,1,0
154,496,8,0
155,-20,1,0
156,338,5,0
157,-20,1,0
158,-9,2,0
159,-20,1,0
160,-20,1,0
161,-20,1,0
162,201,3,0
163,192,3,0
164,-20,1,0
165,-20,1,0
166,-20,1,0
167,-7,2,0
168,18,2,0
169,-7,2,0
170,7,2,0
171,-20,1,0
172,-20,1,0
173,-20,1,0
174,44,4,0
175,-20,1,0
176,-20,1,0
177,-20,1,0
178,-20,1,0
179,-20,1,0
180,-20,1,0
181,-20,1,0
182,185,3,0
183,-20,1,0
184,-20,1,0
185,-4,2,0
186,-20,1,0
187,-20,1,0
188,146,2,0
189,-20,1,0
190,-20,1,0
191,-20,1,0
192,14,2,0
193,-20,1,0
194,-1,3,0
195,-20,1,0
196,23,2,0
197,-20,1,0
198,281,4,0
199,42,2,0
200,-14,2,0
201,-20,1,0
202,-20,1,0
203,43,2,0
204,-20,1,0
205,-14,2,0
206,-20,1,0
207,20,2,0
208,229,4,0
209,0,2,0
210,4,2,0
211,88,4,0
212,3,2,0
213,-20,1,0
214,365,3,0
215,-20,1,0
216,-20,1,0
217,379,4,0
218,68,4,0
219,-20,1,0
220,-20,1,0
221,209,3,0
222,-20,1,0
223,-20,1,0
224,-20,1,0
225,-20,1,0
226,-20,1,0
227,-20,1,0
228,-6,2,0
229,-20,1,0
230,-21,2,0
231,-20,1,0
232,-20,1,0
233,30,2,0
234,-20,1,0
235,157,4,0
236,-20,1,0
237,39,3,0
238,-20,1,0
239,-20,1,0
240,8,2,0
241,-20,1,0
242,-20,1,0
243,-14,2,0
244,-20,1,0
245,145,4,0
246,-20,1,0
247,-20,1,0
248,-20,1,0
249,-20,1,0
250,-20,1,0
251,-20,1,0
252,-20,1,0
253,-20,1,0
254,-20,1,0
255,-20,1,0
256,51,3,0
257,30,3,0
258,-20,1,0
259,24,2,0
260,-20,1,0
261,71,3,0
262,221,3,0
263,-20,1,0
264,-20,1,0
265,-20,1,0
266,-20,1,0
267,179,3,0
268,-20,1,0
269,-20,1,0
270,42,2,0
271,-20,1,0
272,-11,2,0
273,-20,1,0
274,28,2,0
275,29,2,0
276,-20,1,0
277,46,3,0
278,161,3,0
279,-20,1,0
280,-20,1,0
281,-20,1,0
282,156,2,0
283,-20,1,0
284,-20,1,0
285,-20,1,0
286,-20,1,0
287,-20,1,0
288,-20,1,0
289,-20,1,0
290,55,3,0
291,-20,1,0
292,-20,1,0
293,-20,1,0
294,20,2,0
295,-20,1,0
296,112,4,0
297,95,3,0
298,59,4,0
299,-20,1,0
300,-20,1,0
301,-16,2,0
302,15,2,0
303,-1,2,0
304,78,4,0
305,-20,1,0
306,-20,1,0
307,38,2,0
308,-20,1,0
309,358,5,0
310,0,2,0
311,-20,1,0
312,98,3,0
313,-20,1,0
314,-20,1,0
315,386,4,0
316,17,2,0
317,-20,1,0
318,412,5,0
319,-20,1,0
320,-20,1,0
321,-20,1,0
322,157,3,0
323,45,2,0
324,191,3,0
325,-20,1,0
326,0,2,0
327,228,3,0
328,-20,1,0
329,162,2,0
330,177,3,0
331,-20,1,0
332,-20,1,0
333,39,3,0
334,201,4,0
335,-14,2,0
336,-20,1,0
337,-20,1,0
