
episode,reward,timesteps,successful
1,-3,2,0
2,-20,1,0
3,-20,1,0
4,-20,1,0
5,-20,1,0
6,-20,1,0
7,-20,1,0
8,35,4,0
9,20,2,0
10,-20,1,0
11,225,3,0
12,100,4,0
13,-20,1,0
14,-20,1,0
15,-20,1,0
16,42,2,0
17,33,2,0
18,-20,1,0
19,-20,1,0
20,20,3,0
21,2,2,0
22,-8,2,0
23,156,2,0
24,189,3,0
25,-20,1,0
26,-20,1,0
27,-20,1,0
28,403,5,0
29,459,7,0
30,-20,1,0
31,-20,1,0
32,-20,1,0
33,-20,1,0
34,-20,1,0
35,350,3,0
36,-20,1,0
37,0,3,0
38,0,2,0
39,40,2,0
40,4,2,0
41,-20,1,0
42,-20,1,0
43,41,3,0
44,-20,1,0
45,-20,1,0
46,-20,1,0
47,2,2,0
48,68,3,0
49,-20,1,0
50,32,3,0
51,-20,1,0
52,-20,1,0
53,-20,1,0
54,159,2,0
55,-20,1,0
56,163,2,0
57,0,2,0
58,91,4,0
59,29,2,0
60,-20,1,0
61,-20,1,0
62,-20,1,0
63,-20,1,0
64,13,2,0
65,-20,1,0
66,-20,1,0
67,148,2,0
68,-20,1,0
69,-20,1,0
70,359,4,0
71,-20,1,0
72,-20,1,0
73,77,3,0
74,-20,1,0
75,-20,1,0
76,-20,1,0
77,251,4,0
78,258,5,0
79,143,2,0
80,186,3,0
81,-20,1,0
82,-20,1,0
83,-20,1,0
84,-20,1,0
85,141,2,0
86,98,5,0
87,-20,1,0
88,265,6,0
89,-20,1,0
90,-20,1,0
91,-20,1,0
92,146,5,0
93,144,2,0
94,33,2,0
95,-20,1,0
96,121,3,0
97,-20,1,0
98,-20,1,0
99,-20,1,0
100,-20,1,0
101,-20,1,0
102,158,2,0
103,9,2,0
104,-20,1,0
105,43,2,0
106,-20,1,0
107,-20,1,0
108,-20,1,0
109,12,2,0
110,-1,2,0
111,-20,1,0
112,-20,1,0
113,48,3,0
114,146,2,0
115,-20,1,0
116,-20,1,0
117,231,4,0
118,-20,1,0
119,7,2,0
120,27,2,0
121,-20,1,0
122,32,4,0
123,196,4,0
124,-20,1,0
125,-20,1,0
126,-20,1,0
127,1,2,0
128,-20,1,0
129,-20,1,0
130,-20,1,0
131,66,3,0
132,17,2,0
133,-20,1,0
134,-20,1,0
135,76,3,0
136,176,5,0
137,-20,1,0
138,-20,1,0
139,-1,2,0
140,-20,1,0
141,-20,1,0
142,-20,1,0
143,-20,1,0
144,-20,1,0
145,-20,1,0
146,-20,1,0
147,-20,1,0
148,29,2,0
149,78,4,0
150,-20,1,0
151,46,2,0
152,-20,1,0
153,118,4,0
154,-20,1,0
155,-20,1,0
156,138,2,0
157,-20,1,0
158,-20,1,0
159,-20,1,0
160,20,2,0
161,-20,1,0
162,190,3,0
163,-20,1,0
164,-9,2,0
165,-20,1,0
166,-20,1,0
167,111,4,0
168,-20,1,0
169,-20,1,0
170,-20,1,0
171,304,5,0
172,-20,1,0
173,179,4,0
174,170,2,0
175,2,2,0
176,-20,1,0
177,207,3,0
178,-20,1,0
179,-20,1,0
180,64,3,0
181,31,3,0
182,-20,1,0
183,141,2,0
184,134,2,0
185,52,3,0
186,146,2,0
187,207,3,0
188,45,2,0
189,-20,1,0
190,-20,1,0
191,395,7,0
192,58,3,0
193,218,3,0
194,-20,1,0
195,-20,1,0
196,522,4,0
197,-20,1,0
198,91,3,0
199,-20,1,0
200,-20,1,0
201,144,2,0
202,15,2,0
203,438,7,0
204,133,2,0
205,-20,1,0
206,-20,1,0
