
episode,reward,timesteps,successful
1,-20,1,0
2,-20,1,0
3,3,2,0
4,-20,1,0
5,-20,1,0
6,-20,1,0
7,-20,1,0
8,-20,1,0
9,-20,1,0
10,-10,2,0
11,-20,1,0
12,328,6,0
13,-17,2,0
14,-20,1,0
15,33,3,0
16,138,2,0
17,149,2,0
18,2,2,0
19,177,3,0
20,540,9,0
21,-20,1,0
22,134,3,0
23,392,5,0
24,-20,1,0
25,-15,2,0
26,12,2,0
27,-20,1,0
28,-20,1,0
29,280,3,0
30,-20,1,0
31,167,3,0
32,-7,2,0
33,12,4,0
34,6,2,0
35,11,2,0
36,-20,1,0
37,-20,1,0
38,635,6,0
39,-20,1,0
40,-20,1,0
41,161,2,0
42,-18,2,0
43,-20,1,0
44,-20,1,0
45,-20,1,0
46,-20,1,0
47,-20,1,0
48,-20,1,0
49,163,2,0
50,198,4,0
51,230,5,0
52,125,2,0
53,10,2,0
54,-20,1,0
55,-20,1,0
56,185,3,0
57,-20,1,0
58,153,3,0
59,-20,1,0
60,-20,1,0
61,136,2,0
62,-20,1,0
63,-20,1,0
64,-20,1,0
65,304,4,0
66,-20,1,0
67,-20,1,0
68,34,2,0
69,151,2,0
70,16,2,0
71,254,3,0
72,334,4,0
73,-5,2,0
74,-12,2,0
75,-20,1,0
76,117,2,0
77,130,4,0
78,-20,1,0
79,-20,1,0
80,-20,1,0
81,-20,1,0
82,57,5,0
83,-20,1,0
84,-20,1,0
85,372,5,0
86,13,2,0
87,185,3,0
88,170,3,0
89,217,4,0
90,-20,1,0
91,-6,2,0
92,-8,2,0
93,-20,1,0
94,545,7,0
95,18,3,0
96,-20,1,0
97,142,2,0
98,-20,1,0
99,-20,1,0
100,200,3,0
101,-20,1,0
102,1,2,0
103,122,2,0
104,-20,1,0
105,-20,1,0
106,-20,1,0
107,-20,1,0
108,-20,1,0
109,329,4,0
110,169,4,0
111,-20,1,0
112,-9,2,0
113,1,2,0
114,-20,1,0
115,-20,1,0
116,578,6,0
117,-20,1,0
118,281,4,0
119,118,2,0
120,-20,1,0
121,211,4,0
122,-20,1,0
123,-20,1,0
124,-20,1,0
125,-20,1,0
126,-15,2,0
127,-20,1,0
