
episode,reward,timesteps,successful
1,241,5,0
2,-20,1,0
3,4,2,0
4,-20,1,0
5,-20,1,0
6,-20,1,0
7,110,2,0
8,-20,1,0
9,-20,1,0
10,-20,1,0
11,123,2,0
12,150,2,0
13,-20,1,0
14,128,2,0
15,491,6,0
16,-20,1,0
17,278,6,0
18,304,4,0
19,-20,1,0
20,20,2,0
21,-20,1,0
22,-20,1,0
23,-20,1,0
24,486,5,0
25,-20,1,0
26,-20,1,0
27,-20,1,0
28,-20,1,0
29,-20,1,0
30,139,2,0
31,-1,2,0
32,159,3,0
33,153,3,0
34,173,3,0
35,-20,1,0
36,950,9,0
37,-20,1,0
38,-20,1,0
39,-20,1,0
40,384,6,0
41,111,2,0
42,-20,1,0
43,24,3,0
44,165,3,0
45,49,3,0
46,-18,2,0
47,-20,1,0
48,413,4,0
49,-20,1,0
50,193,3,0
51,-20,1,0
52,-20,1,0
53,150,2,0
54,-20,1,0
55,-20,1,0
56,-20,1,0
57,-20,1,0
58,181,3,0
59,-20,1,0
60,-20,1,0
61,-20,1,0
62,147,4,0
63,423,4,0
64,-10,2,0
65,136,2,0
66,-20,1,0
67,295,3,0
68,-20,1,0
69,132,2,0
70,-20,1,0
71,-20,1,0
72,-20,1,0
73,-20,1,0
74,-20,1,0
75,30,3,0
76,-20,1,0
77,161,4,0
78,-20,1,0
79,133,3,0
80,-22,2,0
81,124,2,0
82,-20,1,0
83,281,3,0
84,-20,1,0
85,-20,1,0
86,286,6,0
87,8,2,0
88,-20,1,0
89,-20,1,0
90,65,3,0
91,-20,1,0
92,115,2,0
93,-20,1,0
94,-20,1,0
95,-20,1,0
96,-20,1,0
97,-20,1,0
98,481,5,0
99,-21,2,0
100,0,2,0
101,122,2,0
102,-20,1,0
103,-20,1,0
104,-20,1,0
105,-20,1,0
106,159,3,0
107,7,2,0
108,-20,1,0
109,113,2,0
110,-20,1,0
111,-20,1,0
112,162,3,0
113,386,3,0
114,293,3,0
115,151,2,0
116,442,4,0
117,176,3,0
118,277,3,0
119,145,3,0
120,-20,1,0
121,-20,1,0
122,-20,1,0
123,-20,1,0
124,9,2,0
125,-20,1,0
126,-20,1,0
127,-20,1,0
128,120,2,0
129,-20,1,0
130,129,2,0
131,51,2,0
132,-20,1,0
133,-20,1,0
134,111,2,0
135,-20,1,0
136,169,3,0
137,-20,1,0
138,265,3,0
139,-20,1,0
140,257,3,0
141,139,2,0
142,11,2,0
143,43,2,0
