
episode,reward,timesteps,successful
1,176,3,0
2,-20,1,0
3,37,3,0
4,-20,1,0
5,116,2,0
6,115,2,0
7,-20,1,0
8,129,2,0
9,-20,1,0
10,1212,10,1
11,-20,1,0
12,-20,1,0
13,0,2,0
14,27,2,0
15,329,3,0
16,34,4,0
17,-20,1,0
18,-20,1,0
19,6,2,0
20,-20,1,0
21,301,3,0
22,-20,1,0
23,-20,1,0
24,-20,1,0
25,317,4,0
26,-20,1,0
27,6,2,0
28,139,2,0
29,403,4,0
30,261,3,0
31,-20,1,0
32,621,6,0
33,-20,1,0
34,181,4,0
35,-20,1,0
36,-20,1,0
37,219,5,0
38,-20,1,0
39,-20,1,0
40,114,2,0
41,145,3,0
42,-20,1,0
43,-20,1,0
44,133,2,0
45,-20,1,0
46,-20,1,0
47,-20,1,0
48,-20,1,0
49,-20,1,0
50,-20,1,0
51,128,2,0
52,-20,1,0
53,-20,1,0
54,430,4,0
55,108,2,0
56,-20,1,0
57,-20,1,0
58,460,4,0
59,-20,1,0
60,19,2,0
61,175,3,0
62,119,2,0
63,5,2,0
64,-20,1,0
65,-20,1,0
66,170,3,0
67,5,2,0
68,160,4,0
69,466,5,0
70,131,2,0
71,-20,1,0
72,342,5,0
73,-20,1,0
74,-20,1,0
75,-20,1,0
76,-20,1,0
77,-20,1,0
78,122,2,0
79,-20,1,0
80,378,6,0
81,36,3,0
82,29,2,0
83,-6,2,0
84,-20,1,0
85,-20,1,0
86,135,3,0
87,-20,1,0
88,-20,1,0
89,-20,1,0
90,119,2,0
91,298,3,0
92,567,7,0
93,-20,1,0
94,-6,2,0
95,249,6,0
96,-20,1,0
97,-20,1,0
98,1374,10,1
99,197,4,0
100,116,2,0
101,294,3,0
102,-20,1,0
103,199,3,0
104,143,2,0
105,152,2,0
106,119,2,0
107,-20,1,0
108,160,3,0
109,-20,1,0
110,136,2,0
111,26,2,0
112,-20,1,0
113,523,5,0
114,0,2,0
115,-20,1,0
116,-20,1,0
117,-20,1,0
118,126,3,0
119,-20,1,0
120,-20,1,0
121,24,3,0
