
episode,reward,timesteps,successful
1,171,2,0
2,-20,1,0
3,-20,1,0
4,187,3,0
5,-20,1,0
6,-20,1,0
7,-20,1,0
8,-20,1,0
9,-20,1,0
10,10,3,0
11,-20,1,0
12,153,2,0
13,-20,1,0
14,80,3,0
15,40,2,0
16,-20,1,0
17,157,5,0
18,-20,1,0
19,-20,1,0
20,18,2,0
21,-20,1,0
22,-20,1,0
23,-20,1,0
24,-20,1,0
25,-20,1,0
26,-20,1,0
27,-20,1,0
28,55,3,0
29,80,3,0
30,-20,1,0
31,3,2,0
32,-20,1,0
33,108,4,0
34,16,2,0
35,156,2,0
36,534,7,0
37,25,2,0
38,-20,1,0
39,347,3,0
40,-20,1,0
41,72,4,0
42,-20,1,0
43,-20,1,0
44,50,4,0
45,-20,1,0
46,-20,1,0
47,-20,1,0
48,-20,1,0
49,344,5,0
50,159,2,0
51,8,2,0
52,-20,1,0
53,-20,1,0
54,1,2,0
55,-20,1,0
56,-20,1,0
57,-20,1,0
58,-20,1,0
59,-20,1,0
60,-20,1,0
61,245,4,0
62,13,2,0
63,-20,1,0
64,-20,1,0
65,250,4,0
66,-20,1,0
67,-20,1,0
68,-20,1,0
69,20,2,0
70,-20,1,0
71,-20,1,0
72,-20,1,0
73,-20,1,0
74,0,2,0
75,86,3,0
76,-20,1,0
77,7,2,0
78,60,3,0
79,580,9,0
80,-20,1,0
81,-20,1,0
82,-20,1,0
83,-20,1,0
84,-20,1,0
85,-20,1,0
86,10,2,0
87,-20,1,0
88,-20,1,0
89,-20,1,0
90,-20,1,0
91,-20,1,0
92,-20,1,0
93,73,3,0
94,-20,1,0
95,-20,1,0
96,-20,1,0
97,-20,1,0
98,-20,1,0
99,-20,1,0
100,41,3,0
101,20,2,0
102,43,3,0
103,-20,1,0
104,-20,1,0
105,-20,1,0
106,18,2,0
107,-20,1,0
108,130,2,0
109,348,10,0
110,-20,1,0
111,160,2,0
112,5,2,0
113,-20,1,0
114,28,2,0
115,1,2,0
116,-20,1,0
117,-20,1,0
118,11,2,0
119,-20,1,0
120,313,5,0
121,-20,1,0
122,-20,1,0
123,135,2,0
124,198,3,0
125,-20,1,0
126,-20,1,0
127,166,6,0
128,0,2,0
129,-20,1,0
130,94,3,0
131,153,5,0
132,-20,1,0
133,434,5,0
134,14,2,0
135,0,2,0
136,-20,1,0
137,21,2,0
138,-20,1,0
139,-20,1,0
140,-20,1,0
141,70,3,0
142,-20,1,0
143,40,3,0
144,-20,1,0
145,-20,1,0
146,-20,1,0
147,-20,1,0
148,-20,1,0
149,-20,1,0
150,-7,2,0
151,-20,1,0
152,157,2,0
153,-20,1,0
154,-20,1,0
155,-20,1,0
156,-20,1,0
157,-20,1,0
158,35,2,0
159,31,2,0
160,-20,1,0
161,3,3,0
162,-20,1,0
163,-20,1,0
164,-20,1,0
165,26,3,0
166,-20,1,0
167,-20,1,0
168,-20,1,0
169,-20,1,0
170,-20,1,0
171,382,4,0
172,50,3,0
173,-20,1,0
174,48,4,0
175,7,2,0
176,-20,1,0
177,-20,1,0
178,48,3,0
179,-20,1,0
180,-20,1,0
181,102,5,0
182,-20,1,0
183,-20,1,0
184,-20,1,0
185,-20,1,0
186,-20,1,0
187,-20,1,0
188,188,3,0
189,-20,1,0
190,12,2,0
191,-20,1,0
192,-20,1,0
193,60,3,0
194,-20,1,0
195,-20,1,0
196,-20,1,0
197,13,2,0
198,-20,1,0
199,-20,1,0
200,3,3,0
201,28,2,0
202,-20,1,0
203,247,4,0
204,227,4,0
205,-20,1,0
206,-20,1,0
207,49,2,0
208,-20,1,0
209,-17,2,0
210,-20,1,0
211,25,2,0
212,24,2,0
213,0,2,0
214,208,4,0
215,-20,1,0
216,30,3,0
217,32,3,0
218,363,3,0
219,-20,1,0
220,-20,1,0
221,396,4,0
222,72,3,0
223,-20,1,0
224,-20,1,0
225,-20,1,0
226,-20,1,0
227,-20,1,0
228,-20,1,0
229,-20,1,0
230,-20,1,0
231,-20,1,0
232,-20,1,0
233,-20,1,0
234,-20,1,0
235,-20,1,0
236,-20,1,0
237,-20,1,0
238,-20,1,0
239,-20,1,0
240,-20,1,0
241,74,4,0
242,89,4,0
243,-20,1,0
244,-20,1,0
245,22,2,0
246,-20,1,0
247,-20,1,0
248,133,2,0
249,-20,1,0
250,-20,1,0
251,9,2,0
252,271,5,0
253,-20,1,0
254,18,2,0
255,-20,1,0
256,-20,1,0
257,-20,1,0
258,-20,1,0
259,-20,1,0
260,-20,1,0
261,-20,1,0
262,260,5,0
263,-20,1,0
264,-20,1,0
265,29,2,0
266,-20,1,0
267,-20,1,0
268,-20,1,0
269,-20,1,0
270,144,2,0
271,-20,1,0
272,-20,1,0
273,-20,1,0
274,-20,1,0
275,-20,1,0
276,-20,1,0
277,15,2,0
278,-20,1,0
279,-20,1,0
280,43,2,0
281,39,4,0
282,33,2,0
283,33,2,0
284,-20,1,0
285,33,2,0
286,-20,1,0
287,188,3,0
288,-20,1,0
289,264,4,0
290,-20,1,0
291,-20,1,0
292,-20,1,0
293,-20,1,0
294,-20,1,0
295,133,5,0
296,-5,2,0
297,211,3,0
298,-20,1,0
299,4,2,0
300,219,4,0
301,-20,1,0
302,0,2,0
303,3,2,0
304,-20,1,0
305,-20,1,0
306,-3,2,0
307,19,2,0
308,6,2,0
309,93,4,0
310,447,5,0
311,139,5,0
312,-20,1,0
313,-20,1,0
314,-20,1,0
315,190,3,0
316,-20,1,0
317,-20,1,0
318,121,4,0
319,23,2,0
320,-20,1,0
321,135,2,0
322,158,2,0
323,-20,1,0
324,-20,1,0
325,-20,1,0
326,201,4,0
327,43,2,0
328,198,3,0
329,11,3,0
330,364,3,0
331,60,3,0
332,12,2,0
333,-20,1,0
334,-20,1,0
335,-20,1,0
336,20,3,0
337,-20,1,0
