
episode,reward,timesteps,successful
1,43,2,0
2,-20,1,0
3,132,2,0
4,-20,1,0
5,-20,1,0
6,-20,1,0
7,-20,1,0
8,-5,2,0
9,40,2,0
10,-20,1,0
11,-20,1,0
12,-20,1,0
13,16,2,0
14,216,3,0
15,-20,1,0
16,-20,1,0
17,310,6,0
18,-20,1,0
19,4,2,0
20,-20,1,0
21,18,2,0
22,-20,1,0
23,314,4,0
24,-20,1,0
25,135,2,0
26,-20,1,0
27,264,5,0
28,68,4,0
29,-20,1,0
30,-20,1,0
31,-20,1,0
32,-20,1,0
33,0,2,0
34,-20,1,0
35,165,3,0
36,170,3,0
37,179,3,0
38,-20,1,0
39,243,5,0
40,11,2,0
41,-20,1,0
42,-20,1,0
43,-20,1,0
44,-20,1,0
45,-20,1,0
46,217,8,0
47,-20,1,0
48,192,3,0
49,210,3,0
50,33,3,0
51,-20,1,0
52,-20,1,0
53,-20,1,0
54,-20,1,0
55,29,2,0
56,-20,1,0
57,-20,1,0
58,215,3,0
59,8,2,0
60,132,2,0
61,-20,1,0
62,-20,1,0
63,125,4,0
64,-20,1,0
65,18,2,0
66,-20,1,0
67,-20,1,0
68,33,2,0
69,-20,1,0
70,5,3,0
71,-20,1,0
72,-20,1,0
73,-20,1,0
74,143,2,0
75,-20,1,0
76,45,2,0
77,-20,1,0
78,-20,1,0
79,159,3,0
80,-20,1,0
81,-20,1,0
82,-20,1,0
83,-8,2,0
84,-6,2,0
85,-20,1,0
86,54,4,0
87,-20,1,0
88,192,3,0
89,-20,1,0
90,162,2,0
91,-20,1,0
92,-20,1,0
93,30,2,0
94,140,2,0
95,172,3,0
96,-20,1,0
97,-20,1,0
98,197,4,0
99,-20,1,0
100,-20,1,0
101,22,3,0
102,-20,1,0
103,67,4,0
104,-20,1,0
105,-20,1,0
106,-20,1,0
107,161,4,0
108,-20,1,0
109,9,2,0
110,167,5,0
111,-20,1,0
112,-20,1,0
113,217,6,0
114,-20,1,0
115,-20,1,0
116,171,3,0
117,-20,1,0
118,-20,1,0
119,11,2,0
120,-20,1,0
121,127,4,0
122,134,2,0
123,205,4,0
124,-20,1,0
125,111,5,0
126,8,2,0
127,-7,2,0
128,-8,2,0
129,16,3,0
130,-17,2,0
131,39,3,0
132,-20,1,0
133,32,3,0
134,-20,1,0
135,-20,1,0
136,-20,1,0
137,407,6,0
138,-20,1,0
139,53,3,0
140,-20,1,0
141,74,3,0
142,162,2,0
143,-20,1,0
144,-20,1,0
145,-20,1,0
146,7,3,0
147,-20,1,0
148,-20,1,0
149,-20,1,0
150,594,5,0
151,-1,2,0
152,65,3,0
153,7,2,0
154,-20,1,0
155,5,2,0
156,166,4,0
157,-20,1,0
158,-20,1,0
159,-20,1,0
160,-20,1,0
161,-20,1,0
162,-20,1,0
163,160,3,0
164,-20,1,0
165,-20,1,0
166,-20,1,0
167,-20,1,0
168,-20,1,0
169,163,3,0
170,-20,1,0
171,-20,1,0
172,-20,1,0
173,-20,1,0
174,-20,1,0
175,-20,1,0
176,14,2,0
177,-20,1,0
178,-20,1,0
179,154,4,0
180,32,4,0
181,-20,1,0
182,-20,1,0
183,39,3,0
184,-20,1,0
185,-20,1,0
186,-20,1,0
187,-20,1,0
188,-20,1,0
189,10,2,0
190,-20,1,0
191,16,2,0
192,509,6,0
193,24,2,0
194,-20,1,0
195,18,2,0
196,123,2,0
197,-10,2,0
198,193,4,0
199,13,2,0
200,126,2,0
201,-20,1,0
202,69,4,0
203,33,2,0
204,-20,1,0
205,-20,1,0
206,-20,1,0
207,-20,1,0
208,-20,1,0
209,-20,1,0
210,-20,1,0
211,-20,1,0
212,52,2,0
213,-20,1,0
214,240,7,0
215,-20,1,0
216,33,2,0
217,-20,1,0
218,-20,1,0
219,-20,1,0
220,-20,1,0
221,-20,1,0
222,-20,1,0
223,12,2,0
224,-20,1,0
225,-20,1,0
226,-20,1,0
227,19,2,0
228,-20,1,0
229,-20,1,0
230,-12,2,0
231,-20,1,0
232,193,5,0
233,-20,1,0
234,-20,1,0
235,227,5,0
236,-20,1,0
237,-20,1,0
238,145,2,0
239,-20,1,0
240,-20,1,0
241,-20,1,0
242,-20,1,0
243,14,2,0
244,-20,1,0
245,558,5,0
246,-20,1,0
247,-20,1,0
248,-20,1,0
249,-16,2,0
250,46,2,0
251,-20,1,0
252,-20,1,0
253,-20,1,0
254,-20,1,0
255,133,2,0
256,-20,1,0
257,-20,1,0
258,-20,1,0
259,15,2,0
260,639,8,0
261,306,6,0
262,26,3,0
263,60,3,0
264,-20,1,0
265,-20,1,0
266,114,4,0
267,75,3,0
268,-20,1,0
269,-20,1,0
270,33,2,0
271,28,2,0
272,377,4,0
273,-20,1,0
274,345,4,0
275,-20,1,0
276,-20,1,0
277,-20,1,0
278,27,2,0
279,12,2,0
280,-20,1,0
281,-20,1,0
282,-20,1,0
283,14,2,0
284,-20,1,0
285,182,3,0
286,-20,1,0
287,-20,1,0
288,23,2,0
289,220,4,0
290,-20,1,0
291,-20,1,0
292,-20,1,0
293,-20,1,0
294,-20,1,0
295,-20,1,0
296,-20,1,0
297,-20,1,0
298,-20,1,0
299,-20,1,0
300,-20,1,0
301,-20,1,0
302,97,4,0
303,-18,2,0
304,-20,1,0
