
episode,reward,timesteps,successful
1,-4,2,0
2,-20,1,0
3,-20,1,0
4,-20,1,0
5,-20,1,0
6,-20,1,0
7,-20,1,0
8,-20,1,0
9,-20,1,0
10,116,2,0
11,4,2,0
12,-20,1,0
13,221,4,0
14,6,2,0
15,-20,1,0
16,-20,1,0
17,-20,1,0
18,180,3,0
19,33,2,0
20,0,2,0
21,156,3,0
22,-3,2,0
23,-20,1,0
24,310,6,0
25,-20,1,0
26,-20,1,0
27,-20,1,0
28,-20,1,0
29,375,4,0
30,8,3,0
31,-20,1,0
32,34,3,0
33,-20,1,0
34,-20,1,0
35,-20,1,0
36,-7,2,0
37,307,3,0
38,14,2,0
39,12,2,0
40,386,6,0
41,-20,1,0
42,-20,1,0
43,60,3,0
44,-20,1,0
45,-20,1,0
46,-20,1,0
47,-20,1,0
48,-20,1,0
49,115,3,0
50,-20,1,0
51,-20,1,0
52,-20,1,0
53,-20,1,0
54,28,2,0
55,-20,1,0
56,167,2,0
57,359,4,0
58,125,5,0
59,24,2,0
60,-20,1,0
61,-20,1,0
62,-20,1,0
63,-20,1,0
64,190,3,0
65,-20,1,0
66,149,2,0
67,-20,1,0
68,-20,1,0
69,197,3,0
70,-20,1,0
71,-20,1,0
72,-20,1,0
73,98,4,0
74,-20,1,0
75,-20,1,0
76,136,2,0
77,151,2,0
78,150,2,0
79,-20,1,0
80,15,2,0
81,601,6,0
82,-20,1,0
83,-20,1,0
84,-20,1,0
85,144,2,0
86,181,5,0
87,-20,1,0
88,286,6,0
89,-20,1,0
90,-20,1,0
91,-20,1,0
92,25,3,0
93,327,4,0
94,129,2,0
95,-20,1,0
96,24,2,0
97,-20,1,0
98,-20,1,0
99,22,2,0
100,-20,1,0
101,-20,1,0
102,151,2,0
103,-1,2,0
104,-20,1,0
105,47,2,0
106,-20,1,0
107,-20,1,0
108,8,3,0
109,7,2,0
110,-20,1,0
111,-20,1,0
112,125,2,0
113,-20,1,0
114,138,2,0
115,194,6,0
116,-20,1,0
117,142,2,0
118,18,2,0
119,-20,1,0
120,1233,10,0
121,-20,1,0
122,20,2,0
123,-20,1,0
124,-20,1,0
125,-20,1,0
126,178,3,0
127,10,2,0
128,-20,1,0
129,294,4,0
130,87,5,0
131,-20,1,0
132,39,3,0
133,-20,1,0
