
episode,reward,timesteps,successful
1,43,2,0
2,-20,1,0
3,179,3,0
4,21,2,0
5,-20,1,0
6,-20,1,0
7,-20,1,0
8,116,2,0
9,-20,1,0
10,-20,1,0
11,-20,1,0
12,21,2,0
13,156,2,0
14,-20,1,0
15,-20,1,0
16,-20,1,0
17,471,9,0
18,59,3,0
19,-20,1,0
20,51,3,0
21,-20,1,0
22,-20,1,0
23,134,2,0
24,-20,1,0
25,14,2,0
26,-20,1,0
27,334,3,0
28,-20,1,0
29,-7,2,0
30,-20,1,0
31,-20,1,0
32,-20,1,0
33,139,2,0
34,-20,1,0
35,-20,1,0
36,363,6,0
37,172,3,0
38,-20,1,0
39,207,4,0
40,49,3,0
41,-20,1,0
42,-20,1,0
43,-20,1,0
44,-20,1,0
45,-20,1,0
46,176,4,0
47,-9,2,0
48,20,2,0
49,-20,1,0
50,1039,10,0
51,-20,1,0
52,-20,1,0
53,227,4,0
54,-20,1,0
55,201,3,0
56,-20,1,0
57,-20,1,0
58,153,2,0
59,-20,1,0
60,-20,1,0
61,26,2,0
62,197,3,0
63,-20,1,0
64,-20,1,0
65,-20,1,0
66,-20,1,0
67,26,2,0
68,-20,1,0
69,-20,1,0
70,-11,2,0
71,-20,1,0
72,-20,1,0
73,-20,1,0
74,137,2,0
75,-20,1,0
76,43,3,0
77,-20,1,0
78,144,2,0
79,-20,1,0
80,-20,1,0
81,-20,1,0
82,-20,1,0
83,-20,1,0
84,-1,2,0
85,-20,1,0
86,187,5,0
87,-20,1,0
88,194,3,0
89,-20,1,0
90,47,2,0
91,-20,1,0
92,-20,1,0
93,141,2,0
94,136,2,0
95,168,3,0
96,-20,1,0
97,250,5,0
98,-7,2,0
99,-20,1,0
100,-20,1,0
101,-20,1,0
102,-20,1,0
103,53,4,0
104,-20,1,0
105,-20,1,0
106,-20,1,0
107,192,4,0
108,-20,1,0
109,11,2,0
110,337,7,0
111,-13,2,0
112,147,2,0
113,10,2,0
114,-20,1,0
115,-20,1,0
116,165,3,0
117,-20,1,0
118,8,2,0
119,650,6,0
120,129,2,0
121,-20,1,0
122,45,3,0
123,184,3,0
124,165,3,0
125,3,2,0
126,0,2,0
127,-20,1,0
128,-20,1,0
129,-20,1,0
130,118,2,0
131,1,2,0
132,-20,1,0
133,132,2,0
134,-20,1,0
135,302,3,0
136,-20,1,0
137,-20,1,0
138,-20,1,0
139,153,3,0
140,31,2,0
141,-20,1,0
142,-20,1,0
143,57,3,0
144,-20,1,0
145,165,3,0
146,149,2,0
147,31,2,0
148,-20,1,0
149,-20,1,0
150,-20,1,0
151,-20,1,0
152,-20,1,0
153,-20,1,0
154,-20,1,0
155,133,2,0
156,322,3,0
157,-5,2,0
158,132,2,0
159,-20,1,0
160,-20,1,0
161,-20,1,0
162,-20,1,0
163,126,2,0
164,69,3,0
165,-20,1,0
166,23,3,0
167,-20,1,0
168,-20,1,0
169,-20,1,0
170,20,2,0
171,-20,1,0
172,-20,1,0
173,-5,2,0
174,6,2,0
175,39,2,0
176,-20,1,0
177,-20,1,0
178,-20,1,0
179,163,2,0
180,-20,1,0
181,-20,1,0
182,13,2,0
183,-2,2,0
184,27,2,0
185,-20,1,0
186,-2,2,0
187,-20,1,0
188,38,2,0
189,-20,1,0
190,-20,1,0
191,273,3,0
192,-20,1,0
193,-20,1,0
194,-20,1,0
195,-20,1,0
196,-20,1,0
197,35,3,0
198,85,4,0
199,0,2,0
200,657,10,0
201,-20,1,0
202,18,2,0
203,79,4,0
204,149,2,0
205,-20,1,0
206,376,6,0
207,-20,1,0
208,-20,1,0
209,16,2,0
210,-20,1,0
211,-20,1,0
212,-20,1,0
213,163,3,0
214,-20,1,0
215,59,4,0
216,149,3,0
217,-20,1,0
218,159,2,0
219,-20,1,0
220,-20,1,0
221,13,2,0
222,-20,1,0
223,-20,1,0
224,6,2,0
225,-20,1,0
226,-20,1,0
227,-20,1,0
228,10,2,0
229,13,2,0
230,-10,2,0
231,-20,1,0
232,163,3,0
233,18,2,0
234,-20,1,0
235,-20,1,0
236,-20,1,0
237,-20,1,0
238,-20,1,0
239,11,2,0
240,-20,1,0
241,-20,1,0
242,786,8,0
243,-20,1,0
244,526,5,0
245,-20,1,0
246,-20,1,0
247,-20,1,0
248,-20,1,0
249,-20,1,0
250,-20,1,0
251,-20,1,0
252,-20,1,0
253,-20,1,0
254,-20,1,0
255,133,3,0
256,-20,1,0
257,-20,1,0
258,-20,1,0
259,27,2,0
260,744,8,0
261,289,6,0
262,33,3,0
263,27,2,0
264,13,2,0
265,-20,1,0
266,109,3,0
267,-20,1,0
268,-20,1,0
269,11,2,0
270,-5,2,0
271,38,2,0
272,16,2,0
273,364,3,0
274,-20,1,0
275,-20,1,0
276,196,4,0
277,-20,1,0
278,-20,1,0
279,171,3,0
280,-20,1,0
281,8,2,0
282,-20,1,0
283,-20,1,0
284,137,2,0
285,22,2,0
286,122,2,0
287,-20,1,0
288,-20,1,0
289,27,2,0
290,-20,1,0
291,156,2,0
292,19,2,0
293,-20,1,0
294,-11,2,0
295,-20,1,0
296,-20,1,0
297,-20,1,0
298,-20,1,0
299,-20,1,0
300,118,2,0
301,-20,1,0
302,104,4,0
303,-15,2,0
304,-20,1,0
305,-20,1,0
