
episode,reward,timesteps,successful
1,-21,2,0
2,-20,1,0
3,-20,1,0
4,-20,1,0
5,-20,1,0
6,-20,1,0
7,-20,1,0
8,-19,2,0
9,105,2,0
10,-20,1,0
11,204,6,0
12,11,2,0
13,-20,1,0
14,466,5,0
15,460,4,0
16,166,3,0
17,-20,1,0
18,-20,1,0
19,-1,2,0
20,476,5,0
21,-20,1,0
22,134,3,0
23,597,8,0
24,-20,1,0
25,12,2,0
26,-20,1,0
27,30,3,0
28,368,4,0
29,-20,1,0
30,-20,1,0
31,-10,2,0
32,-20,1,0
33,15,3,0
34,-2,2,0
35,-20,1,0
36,-20,1,0
37,304,3,0
38,-20,1,0
39,147,2,0
40,-20,1,0
41,-20,1,0
42,13,2,0
43,-20,1,0
44,-20,1,0
45,-20,1,0
46,16,2,0
47,149,3,0
48,174,2,0
49,-20,1,0
50,86,3,0
51,220,5,0
52,125,2,0
53,10,2,0
54,-20,1,0
55,-20,1,0
56,183,3,0
57,-20,1,0
58,154,3,0
59,-20,1,0
60,-20,1,0
61,138,2,0
62,-20,1,0
63,-20,1,0
64,-20,1,0
65,201,4,0
66,-20,1,0
67,-20,1,0
68,36,2,0
69,151,2,0
70,-20,1,0
71,-20,1,0
72,30,3,0
73,225,5,0
74,-20,1,0
75,-20,1,0
76,-20,1,0
77,-20,1,0
78,130,2,0
79,463,5,0
80,-20,1,0
81,-20,1,0
82,-20,1,0
83,-20,1,0
84,172,3,0
85,-20,1,0
86,4,2,0
87,125,2,0
88,331,5,0
89,18,2,0
90,-20,1,0
91,157,3,0
92,-20,1,0
93,54,3,0
94,-20,1,0
95,6,2,0
96,-5,2,0
97,-20,1,0
98,10,2,0
99,-20,1,0
100,-20,1,0
101,288,3,0
102,-20,1,0
103,-20,1,0
104,-20,1,0
105,-20,1,0
106,6,2,0
107,-20,1,0
108,120,2,0
109,45,2,0
110,-20,1,0
111,82,4,0
112,-20,1,0
113,-20,1,0
114,7,2,0
115,-20,1,0
116,14,3,0
117,-20,1,0
118,140,3,0
119,-20,1,0
120,-20,1,0
121,-10,2,0
122,144,3,0
123,-20,1,0
124,-20,1,0
125,262,3,0
126,139,2,0
127,-20,1,0
128,-20,1,0
129,158,3,0
130,6,2,0
131,-20,1,0
132,236,5,0
133,-20,1,0
134,-20,1,0
135,-20,1,0
136,-9,2,0
137,692,10,0
138,312,4,0
139,23,2,0
140,7,2,0
141,554,5,0
142,32,2,0
143,259,3,0
144,297,3,0
145,-20,1,0
146,327,3,0
147,-20,1,0
148,169,4,0
149,-20,1,0
150,-20,1,0
151,387,5,0
152,-20,1,0
153,-20,1,0
154,-20,1,0
155,-20,1,0
156,-20,1,0
157,-20,1,0
158,120,2,0
159,-20,1,0
160,-20,1,0
161,374,4,0
162,-20,1,0
163,-20,1,0
164,-20,1,0
165,124,2,0
166,10,2,0
167,-20,1,0
168,60,3,0
169,135,2,0
170,129,2,0
171,-20,1,0
172,798,7,0
173,170,4,0
174,-20,1,0
175,463,9,0
176,20,2,0
177,-20,1,0
178,-20,1,0
179,133,2,0
180,-20,1,0
181,241,4,0
182,20,2,0
183,-20,1,0
184,-20,1,0
185,110,2,0
186,875,7,0
187,5,2,0
188,20,2,0
189,62,3,0
190,-20,1,0
191,179,3,0
192,-20,1,0
193,-20,1,0
194,-20,1,0
195,-3,2,0
196,-20,1,0
197,-20,1,0
198,-6,2,0
199,-20,1,0
200,-20,1,0
201,-20,1,0
202,16,2,0
203,328,4,0
204,-20,1,0
205,17,2,0
206,41,2,0
207,8,2,0
208,-2,2,0
209,117,2,0
210,-20,1,0
211,284,3,0
212,135,2,0
213,-20,1,0
214,-20,1,0
215,129,2,0
216,42,3,0
217,146,2,0
218,-20,1,0
219,-20,1,0
220,52,3,0
221,-20,1,0
222,202,3,0
223,-20,1,0
224,-19,2,0
225,222,4,0
226,123,2,0
227,-15,2,0
228,-20,1,0
229,-20,1,0
230,-20,1,0
231,-20,1,0
232,211,3,0
233,-20,1,0
234,-20,1,0
235,29,3,0
236,145,2,0
237,-20,1,0
238,64,4,0
239,32,2,0
240,-20,1,0
241,-20,1,0
242,128,2,0
243,-20,1,0
244,125,2,0
245,-20,1,0
246,-20,1,0
247,-20,1,0
248,-20,1,0
249,124,2,0
250,460,5,0
251,2,2,0
252,617,7,0
253,-20,1,0
254,110,2,0
255,-20,1,0
256,-20,1,0
257,-20,1,0
258,-20,1,0
259,-20,1,0
260,-20,1,0
261,-20,1,0
262,12,3,0
263,129,2,0
264,304,3,0
265,-20,1,0
266,-20,1,0
267,-20,1,0
268,-20,1,0
269,-20,1,0
270,24,2,0
271,128,2,0
272,10,2,0
273,469,4,0
274,134,2,0
275,-20,1,0
276,-20,1,0
277,24,3,0
278,-20,1,0
279,-20,1,0
280,279,3,0
281,-20,1,0
282,-20,1,0
283,165,4,0
284,291,3,0
285,5,3,0
286,15,2,0
287,-20,1,0
288,-20,1,0
289,121,2,0
290,-20,1,0
291,43,3,0
292,-20,1,0
293,-20,1,0
294,-20,1,0
295,115,2,0
296,-20,1,0
297,-20,1,0
298,-20,1,0
299,154,2,0
300,-20,1,0
301,4,2,0
302,114,2,0
303,-20,1,0
304,267,3,0
305,-20,1,0
306,-20,1,0
307,11,2,0
308,-20,1,0
309,-7,2,0
310,-20,1,0
311,-20,1,0
312,-20,1,0
313,-20,1,0
314,-20,1,0
315,-20,1,0
316,162,3,0
317,1,2,0
318,20,3,0
319,145,2,0
320,-20,1,0
321,-20,1,0
322,124,2,0
323,159,2,0
324,135,2,0
325,-20,1,0
326,-20,1,0
327,114,2,0
328,2,2,0
329,235,4,0
330,-20,1,0
331,129,2,0
332,-20,1,0
333,-20,1,0
334,-20,1,0
335,459,4,0
336,-20,1,0
337,137,2,0
338,157,3,0
339,116,2,0
340,-20,1,0
341,34,2,0
342,195,3,0
343,-20,1,0
344,-20,1,0
345,-20,1,0
346,-20,1,0
347,-20,1,0
348,137,2,0
349,121,2,0
350,-20,1,0
351,-20,1,0
352,934,7,0
353,-20,1,0
354,502,7,0
355,-20,1,0
356,-20,1,0
357,122,2,0
358,-1,2,0
359,74,3,0
360,-20,1,0
361,153,3,0
362,-3,2,0
363,268,3,0
364,518,5,0
365,-20,1,0
366,-20,1,0
367,365,5,0
368,-20,1,0
369,-20,1,0
370,-20,1,0
371,-20,1,0
372,123,2,0
373,240,5,0
374,-20,1,0
375,281,3,0
376,-20,1,0
377,164,5,0
378,-20,1,0
379,21,3,0
380,-20,1,0
381,-20,1,0
382,-20,1,0
383,181,3,0
384,14,2,0
385,-20,1,0
386,392,5,0
387,258,4,0
388,-20,1,0
389,10,2,0
390,-20,1,0
391,-20,1,0
392,135,2,0
393,-3,2,0
394,-20,1,0
395,-20,1,0
396,155,2,0
397,-20,1,0
398,158,3,0
399,-20,1,0
400,5,2,0
401,207,5,0
402,125,2,0
403,-20,1,0
404,16,2,0
405,-20,1,0
406,-20,1,0
407,-20,1,0
408,501,5,0
409,226,3,0
410,326,5,0
411,-20,1,0
412,152,2,0
413,-4,2,0
414,-20,1,0
415,110,2,0
416,50,4,0
417,-20,1,0
418,10,2,0
419,1230,10,0
420,162,3,0
421,134,2,0
422,15,2,0
423,-20,1,0
424,-20,1,0
425,123,2,0
426,119,2,0
427,-20,1,0
428,-20,1,0
429,-20,1,0
430,-20,1,0
431,376,6,0
432,-20,1,0
433,-20,1,0
434,124,2,0
435,-20,1,0
436,215,4,0
437,-20,1,0
438,-20,1,0
439,4,2,0
440,-20,1,0
441,181,3,0
442,1476,10,1
443,-20,1,0
444,1132,10,1
445,116,2,0
446,-2,2,0
447,-20,1,0
448,-20,1,0
449,-20,1,0
450,-20,1,0
451,428,5,0
452,-20,1,0
453,-20,1,0
454,-20,1,0
455,132,2,0
456,-20,1,0
457,-20,1,0
458,25,2,0
459,-20,1,0
460,-20,1,0
461,138,2,0
462,82,4,0
463,505,7,0
464,-20,1,0
465,131,2,0
466,-20,1,0
