
episode,reward,timesteps,successful
1,143,5,0
2,-20,1,0
3,4,2,0
4,-20,1,0
5,-20,1,0
6,-20,1,0
7,110,2,0
8,-20,1,0
9,-20,1,0
10,-20,1,0
11,123,2,0
12,152,2,0
13,-20,1,0
14,128,2,0
15,487,6,0
16,-20,1,0
17,279,6,0
18,271,3,0
19,-20,1,0
20,-20,1,0
21,128,2,0
22,-20,1,0
23,-20,1,0
24,-20,1,0
25,-20,1,0
26,539,6,0
27,-20,1,0
28,-20,1,0
29,-20,1,0
30,137,2,0
31,-1,2,0
32,161,3,0
33,388,6,0
34,-20,1,0
35,-20,1,0
36,129,3,0
37,31,3,0
38,-20,1,0
39,-20,1,0
40,-20,1,0
41,-20,1,0
42,-20,1,0
43,-20,1,0
44,248,7,0
45,-20,1,0
46,672,9,0
47,-20,1,0
48,-20,1,0
49,-20,1,0
50,296,4,0
51,-20,1,0
52,315,3,0
53,-20,1,0
54,-20,1,0
55,140,2,0
56,-20,1,0
57,-20,1,0
58,8,2,0
59,196,3,0
60,-20,1,0
61,-20,1,0
62,-20,1,0
63,-20,1,0
64,143,2,0
65,-20,1,0
66,21,2,0
67,5,2,0
68,0,2,0
69,160,2,0
70,-20,1,0
71,23,2,0
72,-20,1,0
73,175,4,0
74,-20,1,0
75,-20,1,0
76,-15,2,0
77,134,3,0
78,-20,1,0
79,-20,1,0
80,-20,1,0
81,-20,1,0
82,-20,1,0
83,-20,1,0
84,170,3,0
85,173,4,0
86,-20,1,0
87,-1,2,0
88,-20,1,0
89,-20,1,0
90,297,3,0
91,-20,1,0
92,610,5,0
93,-20,1,0
94,-20,1,0
95,-20,1,0
96,-20,1,0
97,0,2,0
98,129,2,0
99,-20,1,0
100,43,3,0
101,-20,1,0
102,489,5,0
103,0,2,0
104,-20,1,0
105,-20,1,0
106,136,2,0
107,-6,2,0
108,-20,1,0
109,185,4,0
110,-20,1,0
111,-20,1,0
112,-20,1,0
113,659,7,0
114,-20,1,0
115,-20,1,0
116,485,4,0
117,175,2,0
118,213,4,0
119,294,3,0
120,273,3,0
121,146,3,0
122,-20,1,0
123,-3,2,0
124,41,3,0
125,-20,1,0
126,-20,1,0
127,-20,1,0
128,120,2,0
129,-20,1,0
130,131,2,0
131,50,2,0
132,-20,1,0
133,-20,1,0
134,112,2,0
135,-20,1,0
136,174,3,0
137,-20,1,0
138,264,3,0
139,-20,1,0
140,257,3,0
141,141,2,0
142,11,2,0
143,43,2,0
144,-20,1,0
145,-20,1,0
146,-20,1,0
147,-20,1,0
148,-20,1,0
149,265,5,0
150,113,2,0
151,51,4,0
152,-20,1,0
153,32,3,0
154,62,3,0
155,-20,1,0
156,131,3,0
157,-12,2,0
158,142,3,0
159,-20,1,0
160,-20,1,0
161,-20,1,0
162,-20,1,0
163,27,2,0
164,205,3,0
165,-20,1,0
166,-20,1,0
167,153,2,0
168,-20,1,0
169,87,4,0
170,-20,1,0
171,121,2,0
172,-20,1,0
173,-20,1,0
174,95,5,0
175,178,5,0
176,-20,1,0
177,-20,1,0
178,138,2,0
179,352,3,0
180,460,6,0
181,184,3,0
182,-20,1,0
183,-20,1,0
184,-20,1,0
185,-20,1,0
186,10,2,0
187,-20,1,0
188,527,4,0
189,4,2,0
190,-20,1,0
191,156,2,0
192,-20,1,0
193,-20,1,0
194,634,5,0
195,-20,1,0
196,-20,1,0
197,122,3,0
198,1015,10,0
199,134,3,0
200,-20,1,0
201,-20,1,0
202,-20,1,0
203,-20,1,0
204,-20,1,0
205,-9,2,0
206,-20,1,0
207,-20,1,0
208,-20,1,0
209,-20,1,0
210,-20,1,0
211,-20,1,0
212,-20,1,0
213,144,2,0
214,1270,10,0
215,-20,1,0
216,-20,1,0
217,-20,1,0
218,-20,1,0
219,-20,1,0
220,131,2,0
221,-20,1,0
222,-20,1,0
223,41,3,0
224,15,3,0
225,-3,2,0
226,-20,1,0
227,315,5,0
228,-20,1,0
229,-20,1,0
230,-20,1,0
231,-20,1,0
232,-20,1,0
233,103,4,0
234,-20,1,0
235,174,3,0
236,-15,2,0
237,-20,1,0
238,131,2,0
239,115,2,0
240,-20,1,0
241,149,3,0
242,-20,1,0
243,-20,1,0
244,112,2,0
245,171,4,0
246,-20,1,0
247,0,2,0
248,379,4,0
249,-20,1,0
250,296,4,0
251,-20,1,0
252,-20,1,0
253,273,3,0
254,404,4,0
255,329,4,0
256,-20,1,0
257,-20,1,0
258,158,3,0
259,-20,1,0
260,-20,1,0
261,-20,1,0
262,118,2,0
263,-20,1,0
264,-20,1,0
265,-20,1,0
266,-20,1,0
267,-20,1,0
268,375,6,0
269,-20,1,0
270,-20,1,0
271,-20,1,0
272,-20,1,0
273,-20,1,0
274,155,2,0
275,-20,1,0
276,23,2,0
277,-20,1,0
278,-20,1,0
279,-20,1,0
280,-20,1,0
281,-20,1,0
282,-20,1,0
283,-20,1,0
284,18,2,0
285,-20,1,0
286,24,3,0
287,52,3,0
288,-20,1,0
289,-20,1,0
290,-20,1,0
291,-6,2,0
292,125,3,0
293,536,6,0
294,127,3,0
295,-20,1,0
296,170,3,0
297,-20,1,0
298,113,2,0
299,1235,9,0
300,-20,1,0
301,271,6,0
302,322,3,0
303,12,3,0
304,-20,1,0
305,-20,1,0
306,-20,1,0
307,4,2,0
308,301,3,0
309,-20,1,0
310,-20,1,0
311,-20,1,0
312,131,3,0
313,-20,1,0
314,940,9,0
315,-20,1,0
316,18,3,0
317,11,2,0
318,-20,1,0
319,167,3,0
320,-20,1,0
321,-13,2,0
322,147,2,0
323,-20,1,0
324,-20,1,0
325,-20,1,0
326,-20,1,0
327,-20,1,0
328,125,2,0
329,-12,2,0
330,-20,1,0
331,-20,1,0
332,-20,1,0
333,126,2,0
334,297,3,0
335,255,3,0
336,-20,1,0
337,-20,1,0
338,-20,1,0
339,168,3,0
340,-20,1,0
341,3,2,0
342,43,2,0
343,-12,2,0
344,0,2,0
345,-20,1,0
346,-18,2,0
347,-20,1,0
348,-20,1,0
349,272,3,0
350,9,2,0
351,87,6,0
352,-20,1,0
353,-20,1,0
354,-20,1,0
355,19,3,0
356,-20,1,0
357,134,3,0
358,-20,1,0
359,-20,1,0
360,168,3,0
361,158,3,0
362,-20,1,0
363,138,2,0
364,-20,1,0
365,-20,1,0
366,23,2,0
367,3,2,0
368,-20,1,0
369,-20,1,0
370,567,4,0
371,-20,1,0
372,161,3,0
373,-20,1,0
374,-20,1,0
375,136,2,0
376,-20,1,0
377,-20,1,0
378,148,3,0
379,-20,1,0
380,-20,1,0
381,468,4,0
382,-20,1,0
383,11,2,0
384,159,2,0
385,120,2,0
386,-20,1,0
387,119,2,0
388,839,8,0
389,154,3,0
390,159,3,0
391,-9,2,0
392,-20,1,0
393,132,2,0
394,18,2,0
395,-20,1,0
396,-20,1,0
397,254,3,0
398,285,3,0
399,-20,1,0
400,-20,1,0
401,27,3,0
402,-20,1,0
403,807,7,0
404,-20,1,0
405,-20,1,0
406,-20,1,0
407,-20,1,0
408,-20,1,0
409,-20,1,0
410,-20,1,0
411,-20,1,0
412,-20,1,0
413,-20,1,0
414,-20,1,0
415,-20,1,0
416,-20,1,0
417,123,2,0
418,140,2,0
419,-10,2,0
420,-20,1,0
421,-20,1,0
422,16,2,0
423,205,4,0
424,-20,1,0
425,163,3,0
426,-20,1,0
427,-20,1,0
428,28,2,0
429,-20,1,0
430,-20,1,0
431,-20,1,0
432,620,7,0
433,-20,1,0
434,158,3,0
435,-20,1,0
436,-20,1,0
437,295,6,0
438,-20,1,0
439,-20,1,0
440,0,2,0
441,-20,1,0
442,-18,2,0
443,177,4,0
444,-20,1,0
445,117,3,0
446,-20,1,0
447,-20,1,0
448,-20,1,0
449,134,2,0
450,-20,1,0
451,198,4,0
452,-20,1,0
453,-20,1,0
454,76,3,0
455,-20,1,0
456,116,3,0
457,2,2,0
458,-20,1,0
459,-7,2,0
460,-20,1,0
461,-20,1,0
462,247,3,0
463,-20,1,0
464,118,2,0
465,-20,1,0
466,-20,1,0
467,-20,1,0
468,313,3,0
469,-20,1,0
470,170,3,0
471,334,5,0
472,-20,1,0
473,156,2,0
474,-20,1,0
475,2,2,0
476,-20,1,0
477,19,2,0
478,-20,1,0
479,-20,1,0
480,148,4,0
481,-20,1,0
482,-20,1,0
483,128,2,0
484,138,2,0
485,-20,1,0
486,-20,1,0
487,-20,1,0
488,14,2,0
489,-20,1,0
490,-20,1,0
491,-20,1,0
492,-20,1,0
493,-20,1,0
494,-4,2,0
495,-20,1,0
496,-20,1,0
497,161,2,0
498,-20,1,0
499,-20,1,0
500,471,6,0
501,-20,1,0
502,-20,1,0
503,422,5,0
504,-20,1,0
505,-20,1,0
506,-20,1,0
507,-20,1,0
508,-8,2,0
509,117,2,0
510,280,3,0
511,-20,1,0
512,-20,1,0
513,-20,1,0
514,123,2,0
515,1459,10,1
516,-20,1,0
517,145,3,0
518,468,5,0
519,-20,1,0
520,-20,1,0
521,-20,1,0
522,-20,1,0
523,109,2,0
524,-20,1,0
525,-20,1,0
526,470,5,0
527,-20,1,0
528,-20,1,0
529,302,4,0
530,-20,1,0
531,127,2,0
532,-20,1,0
533,136,2,0
534,-20,1,0
535,-20,1,0
536,254,3,0
537,172,4,0
538,-20,1,0
539,-20,1,0
540,-20,1,0
541,529,6,0
542,118,2,0
543,470,4,0
544,133,2,0
545,-20,1,0
546,48,3,0
547,-20,1,0
548,-20,1,0
549,-20,1,0
550,-20,1,0
551,172,3,0
552,-20,1,0
553,-7,2,0
554,140,2,0
555,128,3,0
556,158,2,0
557,180,4,0
558,43,4,0
559,-20,1,0
560,-3,2,0
561,-20,1,0
562,185,3,0
563,-20,1,0
564,307,4,0
565,280,3,0
566,-20,1,0
567,-20,1,0
568,-20,1,0
569,21,2,0
570,314,4,0
571,-20,1,0
572,-20,1,0
573,-20,1,0
574,-20,1,0
575,-20,1,0
576,-20,1,0
577,670,5,0
578,-20,1,0
579,-20,1,0
580,-20,1,0
581,323,4,0
582,-20,1,0
583,-20,1,0
584,-20,1,0
585,38,2,0
586,-20,1,0
587,-20,1,0
588,130,2,0
589,295,4,0
590,198,3,0
591,57,3,0
592,-20,1,0
593,342,4,0
594,133,3,0
595,160,4,0
596,608,5,0
597,138,3,0
598,-20,1,0
599,-6,2,0
600,-20,1,0
601,6,2,0
602,-20,1,0
603,-20,1,0
604,-20,1,0
605,-20,1,0
606,147,2,0
607,-20,1,0
608,-20,1,0
609,109,2,0
610,-20,1,0
611,-20,1,0
612,498,5,0
613,-20,1,0
614,-20,1,0
615,-18,2,0
616,-20,1,0
617,-20,1,0
618,196,3,0
619,490,8,0
620,6,2,0
621,-20,1,0
622,-20,1,0
623,311,7,0
624,199,3,0
625,-20,1,0
626,-20,1,0
627,-20,1,0
628,177,3,0
629,122,2,0
630,1623,10,1
631,-20,1,0
632,12,2,0
633,-20,1,0
634,-20,1,0
635,-20,1,0
636,431,4,0
637,-20,1,0
638,5,2,0
639,201,4,0
640,22,2,0
641,157,3,0
642,45,2,0
643,29,5,0
644,-20,1,0
645,-20,1,0
646,-20,1,0
647,139,2,0
648,-20,1,0
649,-20,1,0
650,-20,1,0
651,145,3,0
652,-20,1,0
653,-20,1,0
654,-20,1,0
655,114,2,0
656,-20,1,0
657,-20,1,0
658,-20,1,0
659,-20,1,0
660,143,2,0
661,-20,1,0
662,-2,2,0
663,169,3,0
664,-20,1,0
665,-20,1,0
666,115,2,0
667,-20,1,0
668,135,2,0
669,73,4,0
670,123,2,0
671,10,2,0
672,157,3,0
673,-20,1,0
674,-20,1,0
675,683,7,0
676,-20,1,0
677,-20,1,0
678,-20,1,0
679,4,2,0
680,122,3,0
681,-20,1,0
682,305,7,0
683,-20,1,0
684,-20,1,0
685,-20,1,0
686,-20,1,0
687,220,3,0
688,168,3,0
689,-20,1,0
690,-20,1,0
691,-20,1,0
692,209,5,0
693,-20,1,0
694,-20,1,0
695,-20,1,0
696,-20,1,0
697,-20,1,0
698,-20,1,0
699,-20,1,0
700,-20,1,0
701,-20,1,0
702,-4,2,0
703,-20,1,0
704,1304,10,1
705,-20,1,0
706,276,3,0
707,-20,1,0
708,142,4,0
709,-20,1,0
710,-20,1,0
711,-20,1,0
712,-13,2,0
713,-20,1,0
714,617,7,0
715,-20,1,0
716,318,4,0
717,-20,1,0
718,-20,1,0
719,-20,1,0
720,18,2,0
721,-20,1,0
722,190,3,0
723,266,3,0
724,26,2,0
725,-20,1,0
726,129,3,0
727,40,2,0
728,133,2,0
729,136,2,0
730,-20,1,0
731,14,2,0
732,-20,1,0
733,202,5,0
734,261,3,0
735,367,4,0
736,-20,1,0
737,-20,1,0
738,296,3,0
739,-20,1,0
740,26,2,0
741,264,3,0
742,167,2,0
743,41,3,0
744,-20,1,0
745,-20,1,0
746,135,2,0
747,-20,1,0
748,-5,2,0
749,-20,1,0
750,-20,1,0
751,-20,1,0
752,-20,1,0
753,-20,1,0
754,53,2,0
755,130,2,0
756,-20,1,0
757,173,4,0
758,361,5,0
759,-20,1,0
760,-20,1,0
761,-20,1,0
762,-20,1,0
763,136,2,0
764,-20,1,0
765,309,3,0
766,-20,1,0
767,-20,1,0
768,-20,1,0
769,441,4,0
770,134,3,0
771,-20,1,0
772,32,2,0
773,-20,1,0
774,-20,1,0
775,511,8,0
776,18,2,0
777,-20,1,0
778,-20,1,0
779,-20,1,0
