
episode,reward,timesteps,successful
1,59,3,0
2,-20,1,0
3,152,3,0
4,-20,1,0
5,18,2,0
6,-2,2,0
7,-20,1,0
8,-20,1,0
9,-20,1,0
10,183,3,0
11,-20,1,0
12,187,3,0
13,27,2,0
14,-20,1,0
15,50,3,0
16,218,3,0
17,-20,1,0
18,156,2,0
19,-20,1,0
20,-20,1,0
21,-20,1,0
22,-3,2,0
23,-20,1,0
24,-20,1,0
25,25,3,0
26,163,3,0
27,-20,1,0
28,6,2,0
29,-20,1,0
30,198,4,0
31,220,4,0
32,673,7,0
33,-20,1,0
34,-20,1,0
35,-20,1,0
36,398,4,0
37,274,6,0
38,182,4,0
39,-20,1,0
40,-20,1,0
41,-20,1,0
42,-20,1,0
43,9,2,0
44,83,3,0
45,153,2,0
46,119,2,0
47,-20,1,0
48,-20,1,0
49,40,3,0
50,-20,1,0
51,48,3,0
52,-20,1,0
53,162,3,0
54,-20,1,0
55,-3,2,0
56,-20,1,0
57,-20,1,0
58,480,4,0
59,-20,1,0
60,32,2,0
61,18,2,0
62,-20,1,0
63,10,2,0
64,-20,1,0
65,-20,1,0
66,-20,1,0
67,182,3,0
68,-20,1,0
69,386,5,0
70,359,6,0
71,161,2,0
72,-20,1,0
73,-20,1,0
74,-20,1,0
75,210,3,0
76,-20,1,0
77,-20,1,0
78,-20,1,0
79,-20,1,0
80,-20,1,0
81,-20,1,0
82,-20,1,0
83,14,2,0
84,289,3,0
85,-20,1,0
86,-20,1,0
87,-7,2,0
88,-20,1,0
89,229,4,0
90,-4,2,0
91,168,3,0
92,-20,1,0
93,-20,1,0
94,-20,1,0
95,8,2,0
96,171,3,0
97,145,2,0
98,-20,1,0
99,187,4,0
100,0,2,0
101,-20,1,0
102,271,6,0
103,0,2,0
104,-20,1,0
105,-20,1,0
106,-20,1,0
107,10,2,0
108,114,4,0
109,46,2,0
110,-7,2,0
111,-20,1,0
112,47,2,0
113,-20,1,0
114,27,2,0
115,6,2,0
116,589,6,0
117,-1,2,0
118,-20,1,0
119,72,3,0
120,-20,1,0
121,16,2,0
122,-20,1,0
123,-20,1,0
124,-20,1,0
125,123,2,0
126,144,3,0
127,-20,1,0
128,-20,1,0
129,22,3,0
130,152,3,0
131,-2,2,0
132,-20,1,0
133,26,2,0
134,-20,1,0
135,-20,1,0
136,-22,2,0
137,24,3,0
138,1,2,0
139,-20,1,0
140,6,2,0
141,-20,1,0
142,164,2,0
143,-20,1,0
144,-7,2,0
145,-20,1,0
146,-20,1,0
147,133,2,0
148,306,3,0
149,-20,1,0
150,40,3,0
151,256,3,0
152,-20,1,0
153,-20,1,0
154,-20,1,0
155,-20,1,0
156,26,2,0
157,-20,1,0
158,-20,1,0
159,302,3,0
160,-20,1,0
161,-20,1,0
162,-20,1,0
163,31,2,0
164,146,5,0
165,80,4,0
166,-20,1,0
167,-20,1,0
168,-20,1,0
169,-20,1,0
170,221,5,0
171,-20,1,0
172,13,2,0
173,12,2,0
174,37,3,0
175,-20,1,0
176,39,3,0
177,-20,1,0
178,-20,1,0
179,143,2,0
180,-20,1,0
181,-20,1,0
182,-20,1,0
183,8,2,0
184,-20,1,0
185,-1,2,0
186,-20,1,0
187,-20,1,0
188,10,2,0
189,-20,1,0
190,120,4,0
191,199,3,0
192,-20,1,0
193,68,4,0
194,-20,1,0
195,-14,2,0
196,-20,1,0
197,-20,1,0
198,-20,1,0
199,14,2,0
200,194,6,0
201,-20,1,0
202,25,3,0
203,11,2,0
204,-20,1,0
205,228,3,0
206,89,4,0
207,-20,1,0
208,-20,1,0
209,29,2,0
210,-20,1,0
211,66,3,0
212,-20,1,0
213,-20,1,0
214,-20,1,0
215,-20,1,0
216,-13,2,0
217,-20,1,0
218,-20,1,0
219,-20,1,0
220,2,2,0
221,-20,1,0
222,-20,1,0
223,-20,1,0
224,141,3,0
225,538,10,0
226,-20,1,0
227,1,3,0
228,-20,1,0
229,-20,1,0
230,-20,1,0
231,-20,1,0
232,-20,1,0
233,258,4,0
234,-20,1,0
235,-20,1,0
236,-20,1,0
237,-20,1,0
238,-20,1,0
239,-20,1,0
240,-20,1,0
241,320,3,0
242,564,6,0
243,-20,1,0
244,163,3,0
245,18,3,0
246,36,2,0
247,81,3,0
248,-20,1,0
249,-20,1,0
250,-20,1,0
251,136,2,0
252,-20,1,0
253,-20,1,0
254,16,2,0
255,24,3,0
256,-20,1,0
257,391,5,0
258,26,3,0
259,8,2,0
260,-20,1,0
261,-20,1,0
262,184,4,0
263,-20,1,0
264,125,2,0
265,-20,1,0
266,-20,1,0
267,7,2,0
268,21,2,0
269,-20,1,0
270,123,2,0
271,-20,1,0
272,37,3,0
273,-20,1,0
274,373,6,0
275,-20,1,0
276,-20,1,0
277,-7,2,0
278,-20,1,0
279,-20,1,0
280,517,6,0
281,53,2,0
282,131,2,0
283,-20,1,0
284,65,4,0
285,-20,1,0
286,410,6,0
287,-20,1,0
288,376,4,0
289,557,5,0
290,-20,1,0
291,-5,2,0
292,197,4,0
293,13,3,0
294,198,4,0
295,9,2,0
296,-20,1,0
297,58,4,0
298,-20,1,0
299,208,3,0
300,179,3,0
301,-20,1,0
302,-20,1,0
303,-20,1,0
304,-20,1,0
305,-20,1,0
306,28,3,0
307,65,4,0
308,-20,1,0
309,-20,1,0
310,-20,1,0
311,-20,1,0
312,141,2,0
313,-20,1,0
314,-20,1,0
315,-20,1,0
316,-20,1,0
317,148,3,0
318,-20,1,0
319,-20,1,0
320,-20,1,0
321,-20,1,0
322,-20,1,0
323,207,4,0
324,-20,1,0
325,-20,1,0
326,47,3,0
327,-20,1,0
328,-20,1,0
329,7,2,0
330,-20,1,0
331,-20,1,0
332,-20,1,0
333,200,4,0
334,-20,1,0
335,140,2,0
336,-4,2,0
337,223,4,0
338,20,2,0
339,186,2,0
340,57,6,0
341,-20,1,0
342,232,4,0
343,-20,1,0
344,-20,1,0
345,24,2,0
346,-20,1,0
347,-20,1,0
348,-20,1,0
349,14,2,0
350,4,2,0
351,-20,1,0
352,9,2,0
353,-20,1,0
354,8,2,0
355,139,2,0
356,196,4,0
357,0,2,0
358,128,2,0
359,-20,1,0
360,-20,1,0
361,-20,1,0
362,-20,1,0
363,-20,1,0
364,33,2,0
365,-20,1,0
366,69,3,0
