
episode,reward,timesteps,successful
1,43,2,0
2,-20,1,0
3,132,2,0
4,-20,1,0
5,-20,1,0
6,-20,1,0
7,-20,1,0
8,-5,2,0
9,140,2,0
10,-20,1,0
11,-20,1,0
12,-20,1,0
13,13,2,0
14,215,3,0
15,-20,1,0
16,-20,1,0
17,305,6,0
18,-20,1,0
19,34,3,0
20,-20,1,0
21,-7,2,0
22,145,4,0
23,-20,1,0
24,5,2,0
25,-20,1,0
26,24,2,0
27,296,7,0
28,-6,2,0
29,-20,1,0
30,-20,1,0
31,28,2,0
32,-20,1,0
33,77,3,0
34,189,3,0
35,82,3,0
36,-20,1,0
37,-20,1,0
38,146,4,0
39,27,2,0
40,-20,1,0
41,-22,2,0
42,-20,1,0
43,-20,1,0
44,-20,1,0
45,37,3,0
46,61,4,0
47,-20,1,0
48,192,3,0
49,308,6,0
50,45,3,0
51,187,3,0
52,226,5,0
53,-20,1,0
54,-20,1,0
55,148,2,0
56,-20,1,0
57,-20,1,0
58,28,2,0
59,-20,1,0
60,182,2,0
61,-20,1,0
62,-20,1,0
63,-20,1,0
64,-20,1,0
65,35,3,0
66,-20,1,0
67,-20,1,0
68,-20,1,0
69,-20,1,0
70,-20,1,0
71,236,4,0
72,43,2,0
73,-20,1,0
74,-20,1,0
75,1,2,0
76,-20,1,0
77,-20,1,0
78,-20,1,0
79,-20,1,0
80,15,3,0
81,-20,1,0
82,121,5,0
83,-20,1,0
84,189,3,0
85,-20,1,0
86,153,2,0
87,-20,1,0
88,-20,1,0
89,156,2,0
90,-20,1,0
91,-20,1,0
92,40,3,0
93,-20,1,0
94,-20,1,0
95,43,2,0
96,-20,1,0
97,-20,1,0
98,-20,1,0
99,-20,1,0
100,-20,1,0
101,-20,1,0
102,-20,1,0
103,-20,1,0
104,8,2,0
105,-1,2,0
106,-2,2,0
107,-17,2,0
108,104,3,0
109,41,3,0
110,167,5,0
111,-20,1,0
112,-20,1,0
113,89,4,0
114,-20,1,0
115,-20,1,0
116,-20,1,0
117,163,3,0
118,-20,1,0
119,-20,1,0
120,-20,1,0
121,-11,2,0
122,-20,1,0
123,126,4,0
124,138,2,0
125,26,4,0
126,441,10,0
127,-20,1,0
128,-20,1,0
129,16,3,0
130,-17,2,0
131,-20,1,0
132,14,2,0
133,-20,1,0
134,91,4,0
135,-20,1,0
136,-20,1,0
137,155,2,0
138,225,4,0
139,-20,1,0
140,43,3,0
141,-20,1,0
142,11,2,0
143,-20,1,0
144,164,2,0
145,24,2,0
146,14,2,0
147,-20,1,0
148,-20,1,0
149,-20,1,0
150,-20,1,0
151,-20,1,0
152,42,2,0
153,187,3,0
154,6,2,0
155,143,2,0
156,1,2,0
157,-20,1,0
158,-20,1,0
159,8,2,0
160,200,4,0
161,-20,1,0
162,-20,1,0
163,-20,1,0
164,-20,1,0
165,-20,1,0
166,-20,1,0
167,16,2,0
168,24,2,0
169,-20,1,0
170,-20,1,0
171,-20,1,0
172,-20,1,0
173,183,3,0
174,-20,1,0
175,-20,1,0
176,-20,1,0
177,-20,1,0
178,-20,1,0
179,-20,1,0
180,12,2,0
181,-20,1,0
182,-20,1,0
183,32,2,0
184,-20,1,0
185,-20,1,0
186,-20,1,0
187,-20,1,0
188,-20,1,0
189,0,2,0
190,-20,1,0
191,166,3,0
192,40,2,0
193,-20,1,0
194,1181,10,1
195,-20,1,0
196,265,4,0
197,-20,1,0
198,132,2,0
199,18,2,0
200,-20,1,0
201,-20,1,0
202,22,2,0
203,100,4,0
204,37,2,0
205,-20,1,0
206,-20,1,0
207,-4,2,0
208,-20,1,0
209,148,2,0
210,-20,1,0
211,-20,1,0
212,-20,1,0
213,-20,1,0
214,-20,1,0
215,-20,1,0
216,-20,1,0
217,-20,1,0
218,43,2,0
219,-20,1,0
220,159,2,0
221,207,4,0
222,-13,2,0
223,23,2,0
224,-20,1,0
225,-20,1,0
226,7,2,0
227,-20,1,0
228,-20,1,0
229,7,2,0
230,-20,1,0
231,-20,1,0
232,-20,1,0
233,22,2,0
234,-20,1,0
235,-20,1,0
236,5,2,0
237,-20,1,0
238,46,3,0
239,2,2,0
240,-20,1,0
241,-20,1,0
242,23,2,0
243,54,3,0
244,-20,1,0
245,173,3,0
246,-20,1,0
247,-20,1,0
248,-3,2,0
249,-2,2,0
250,-20,1,0
251,564,5,0
252,-20,1,0
253,-20,1,0
254,-20,1,0
255,63,4,0
256,-20,1,0
257,-20,1,0
258,-20,1,0
259,-20,1,0
260,-20,1,0
261,-20,1,0
262,-20,1,0
263,-20,1,0
264,-20,1,0
265,24,2,0
266,54,2,0
267,-20,1,0
268,-20,1,0
269,24,2,0
270,12,2,0
271,299,6,0
272,-12,2,0
273,-20,1,0
274,74,4,0
275,-20,1,0
276,315,7,0
277,-20,1,0
278,-20,1,0
279,146,2,0
280,24,2,0
281,341,4,0
282,-20,1,0
283,215,4,0
284,-20,1,0
285,-20,1,0
286,-20,1,0
287,160,3,0
288,-20,1,0
289,-20,1,0
290,-20,1,0
291,-20,1,0
292,140,2,0
293,-20,1,0
294,174,3,0
295,-20,1,0
296,-20,1,0
297,-20,1,0
298,-20,1,0
299,329,6,0
300,-9,2,0
301,4,2,0
302,-20,1,0
303,-20,1,0
304,-20,1,0
