
episode,reward,timesteps,successful
1,-4,2,0
2,-20,1,0
3,-20,1,0
4,-20,1,0
5,-20,1,0
6,-20,1,0
7,-20,1,0
8,-20,1,0
9,-20,1,0
10,111,2,0
11,-20,1,0
12,-20,1,0
13,436,5,0
14,5,2,0
15,-20,1,0
16,-20,1,0
17,-20,1,0
18,161,3,0
19,135,2,0
20,0,2,0
21,43,3,0
22,0,2,0
23,-20,1,0
24,332,7,0
25,-20,1,0
26,-20,1,0
27,-20,1,0
28,160,2,0
29,180,2,0
30,52,4,0
31,-20,1,0
32,114,2,0
33,-20,1,0
34,-20,1,0
35,-20,1,0
36,-20,1,0
37,-20,1,0
38,324,3,0
39,-14,2,0
40,7,2,0
41,102,4,0
42,14,2,0
43,-20,1,0
44,-20,1,0
45,279,3,0
46,-20,1,0
47,-20,1,0
48,-20,1,0
49,-20,1,0
50,-20,1,0
51,200,3,0
52,-20,1,0
53,149,3,0
54,-20,1,0
55,-20,1,0
56,-20,1,0
57,171,2,0
58,90,5,0
59,343,4,0
60,1,2,0
61,114,2,0
62,-20,1,0
63,-20,1,0
64,188,3,0
65,-20,1,0
66,144,3,0
67,-20,1,0
68,157,3,0
69,-20,1,0
70,-20,1,0
71,-20,1,0
72,0,2,0
73,17,2,0
74,-20,1,0
75,-20,1,0
76,139,2,0
77,147,2,0
78,28,2,0
79,12,2,0
80,-20,1,0
81,568,6,0
82,-20,1,0
83,-20,1,0
84,-20,1,0
85,128,2,0
86,74,4,0
87,-20,1,0
88,-20,1,0
89,227,6,0
90,-20,1,0
91,-20,1,0
92,-20,1,0
93,35,3,0
94,191,4,0
95,122,2,0
96,-20,1,0
97,280,3,0
98,215,4,0
99,-20,1,0
100,11,2,0
101,58,3,0
102,131,2,0
103,-20,1,0
104,-20,1,0
105,-20,1,0
106,134,2,0
107,14,3,0
108,-20,1,0
109,136,2,0
110,-20,1,0
111,359,8,0
112,-20,1,0
113,9,2,0
114,12,2,0
115,-20,1,0
116,-2,2,0
117,-20,1,0
118,-1,3,0
119,-20,1,0
120,-20,1,0
121,-20,1,0
122,-20,1,0
123,42,3,0
124,-20,1,0
125,-20,1,0
126,-20,1,0
127,-20,1,0
128,-20,1,0
129,-20,1,0
130,132,2,0
131,-20,1,0
132,-20,1,0
133,60,3,0
