
episode,reward,timesteps,successful
1,-3,2,0
2,-9,2,0
3,-20,1,0
4,-20,1,0
5,-20,1,0
6,-20,1,0
7,230,4,0
8,18,2,0
9,134,5,0
10,24,2,0
11,54,3,0
12,-20,1,0
13,407,6,0
14,178,3,0
15,7,2,0
16,-20,1,0
17,162,3,0
18,-20,1,0
19,-1,2,0
20,2,2,0
21,-20,1,0
22,-20,1,0
23,789,10,1
24,-20,1,0
25,-20,1,0
26,-20,1,0
27,22,2,0
28,-20,1,0
29,355,3,0
30,-3,2,0
31,-19,2,0
32,8,2,0
33,35,2,0
34,13,2,0
35,-20,1,0
36,-20,1,0
37,144,2,0
38,-20,1,0
39,-20,1,0
40,-20,1,0
41,-20,1,0
42,38,2,0
43,85,3,0
44,-20,1,0
45,-1,2,0
46,-20,1,0
47,27,2,0
48,-20,1,0
49,164,2,0
50,-20,1,0
51,155,2,0
52,3,2,0
53,87,4,0
54,33,2,0
55,-20,1,0
56,-20,1,0
57,-20,1,0
58,-20,1,0
59,48,3,0
60,-20,1,0
61,28,2,0
62,-10,2,0
63,65,3,0
64,-20,1,0
65,-20,1,0
66,-20,1,0
67,128,2,0
68,-20,1,0
69,-20,1,0
70,-20,1,0
71,-20,1,0
72,215,4,0
73,752,9,0
74,-20,1,0
75,-20,1,0
76,-9,2,0
77,-20,1,0
78,149,2,0
79,245,5,0
80,-20,1,0
81,-20,1,0
82,-20,1,0
83,-20,1,0
84,-20,1,0
85,17,2,0
86,-20,1,0
87,14,2,0
88,19,3,0
89,60,2,0
90,136,2,0
91,-20,1,0
92,-20,1,0
93,-20,1,0
94,99,3,0
95,38,3,0
96,0,2,0
97,12,2,0
98,17,2,0
99,-20,1,0
100,28,2,0
101,-1,2,0
102,361,3,0
103,32,2,0
104,-20,1,0
105,-20,1,0
106,20,2,0
107,-20,1,0
108,133,2,0
109,-20,1,0
110,238,5,0
111,193,6,0
112,25,3,0
113,-20,1,0
114,200,4,0
115,-20,1,0
116,-20,1,0
117,55,3,0
118,-20,1,0
119,-20,1,0
120,-20,1,0
121,180,3,0
122,14,2,0
123,-20,1,0
124,59,4,0
125,18,2,0
126,155,3,0
127,-20,1,0
128,-20,1,0
129,-20,1,0
130,-20,1,0
131,5,2,0
132,-20,1,0
133,-20,1,0
134,-20,1,0
135,-20,1,0
136,214,4,0
137,1,2,0
138,-20,1,0
139,-20,1,0
140,-20,1,0
141,184,3,0
142,167,2,0
143,-20,1,0
144,48,3,0
145,135,2,0
146,-20,1,0
147,-20,1,0
148,207,3,0
149,-20,1,0
150,233,3,0
151,-20,1,0
152,230,6,0
153,23,3,0
154,-20,1,0
155,425,10,0
156,-20,1,0
157,158,2,0
158,10,2,0
159,-20,1,0
160,73,3,0
161,-20,1,0
162,-20,1,0
163,-20,1,0
164,38,2,0
165,-20,1,0
166,-20,1,0
167,-20,1,0
168,-20,1,0
169,31,2,0
170,157,2,0
171,26,3,0
172,463,5,0
173,163,2,0
174,-20,1,0
175,-20,1,0
176,39,3,0
177,654,9,0
178,30,2,0
179,-20,1,0
180,-20,1,0
181,-20,1,0
182,-20,1,0
183,-20,1,0
184,-20,1,0
185,102,3,0
186,31,2,0
187,36,2,0
188,306,3,0
189,284,6,0
190,406,4,0
191,-20,1,0
192,139,2,0
193,-20,1,0
194,206,5,0
195,-20,1,0
196,-20,1,0
197,-10,2,0
198,-20,1,0
199,-20,1,0
200,-20,1,0
201,-20,1,0
202,206,4,0
203,32,2,0
204,147,3,0
205,-20,1,0
206,70,3,0
207,-17,2,0
208,12,2,0
209,28,2,0
210,-20,1,0
211,290,3,0
212,217,4,0
213,45,2,0
214,-20,1,0
215,34,2,0
216,18,2,0
217,-20,1,0
218,-20,1,0
219,34,2,0
220,-20,1,0
221,-20,1,0
222,71,3,0
223,-20,1,0
224,26,2,0
225,352,4,0
226,40,3,0
227,-20,1,0
228,-20,1,0
229,-20,1,0
230,-20,1,0
231,-20,1,0
232,229,3,0
233,-20,1,0
234,-20,1,0
235,-20,1,0
236,42,2,0
237,37,2,0
238,-20,1,0
239,34,2,0
240,-20,1,0
241,-20,1,0
242,45,2,0
243,-20,1,0
244,-20,1,0
245,143,2,0
246,-20,1,0
247,177,4,0
248,-20,1,0
249,206,3,0
250,256,6,0
251,-20,1,0
252,-20,1,0
253,-20,1,0
254,-20,1,0
255,-20,1,0
256,46,3,0
257,-20,1,0
258,160,2,0
259,-20,1,0
260,225,4,0
261,-20,1,0
262,-20,1,0
263,190,3,0
264,31,2,0
265,204,3,0
266,-20,1,0
267,-20,1,0
268,-20,1,0
269,-20,1,0
270,-20,1,0
271,146,2,0
272,387,5,0
273,184,3,0
274,1,2,0
275,-20,1,0
276,-20,1,0
277,31,2,0
278,-20,1,0
279,-20,1,0
280,-20,1,0
281,-20,1,0
282,-20,1,0
283,-20,1,0
284,-20,1,0
285,-20,1,0
286,28,3,0
287,-20,1,0
288,18,2,0
289,-20,1,0
290,66,4,0
291,-20,1,0
292,-20,1,0
293,-20,1,0
294,171,2,0
295,-20,1,0
296,229,4,0
297,-20,1,0
298,-20,1,0
299,16,2,0
300,-20,1,0
301,-20,1,0
302,-20,1,0
303,37,2,0
304,-20,1,0
305,-20,1,0
306,-20,1,0
307,-20,1,0
308,-20,1,0
309,-20,1,0
310,36,2,0
311,-20,1,0
312,-20,1,0
313,-20,1,0
314,20,2,0
315,-20,1,0
316,-20,1,0
317,-20,1,0
318,-20,1,0
319,-20,1,0
320,-20,1,0
321,3,2,0
322,-20,1,0
323,-20,1,0
324,18,2,0
325,66,4,0
326,166,3,0
327,-20,1,0
328,-20,1,0
329,36,2,0
330,189,2,0
331,109,3,0
332,-20,1,0
333,26,2,0
334,-20,1,0
335,40,2,0
336,-20,1,0
337,17,2,0
338,250,4,0
339,-20,1,0
340,-20,1,0
341,233,3,0
342,-20,1,0
343,-20,1,0
344,21,2,0
345,44,3,0
346,1,2,0
347,296,3,0
348,-20,1,0
349,-20,1,0
350,-20,1,0
351,-5,2,0
352,34,4,0
353,-20,1,0
354,5,2,0
355,-20,1,0
356,-20,1,0
357,10,2,0
358,156,5,0
359,-20,1,0
360,-20,1,0
361,-20,1,0
362,-20,1,0
