
episode,reward,timesteps,successful
1,44,2,0
2,-20,1,0
3,179,3,0
4,21,2,0
5,-20,1,0
6,-20,1,0
7,-20,1,0
8,116,2,0
9,-20,1,0
10,-20,1,0
11,-20,1,0
12,18,2,0
13,154,2,0
14,-20,1,0
15,-20,1,0
16,-20,1,0
17,386,6,0
18,-20,1,0
19,3,2,0
20,59,3,0
21,-20,1,0
22,220,4,0
23,-20,1,0
24,21,2,0
25,-20,1,0
26,139,2,0
27,312,4,0
28,-20,1,0
29,-7,2,0
30,-20,1,0
31,-20,1,0
32,-20,1,0
33,137,2,0
34,-20,1,0
35,-20,1,0
36,371,6,0
37,174,3,0
38,-20,1,0
39,207,4,0
40,46,3,0
41,-20,1,0
42,-20,1,0
43,-20,1,0
44,-20,1,0
45,-20,1,0
46,173,4,0
47,23,4,0
48,-20,1,0
49,424,6,0
50,12,3,0
51,-20,1,0
52,-20,1,0
53,-20,1,0
54,57,4,0
55,-20,1,0
56,178,3,0
57,-20,1,0
58,-20,1,0
59,31,2,0
60,-20,1,0
61,257,4,0
62,156,2,0
63,-20,1,0
64,-20,1,0
65,-20,1,0
66,-20,1,0
67,26,2,0
68,-20,1,0
69,-20,1,0
70,-13,2,0
71,-20,1,0
72,-20,1,0
73,-20,1,0
74,137,2,0
75,-20,1,0
76,43,3,0
77,-20,1,0
78,143,2,0
79,-20,1,0
80,-20,1,0
81,-20,1,0
82,-20,1,0
83,-7,2,0
84,-20,1,0
85,-20,1,0
86,-20,1,0
87,122,5,0
88,186,3,0
89,-20,1,0
90,47,2,0
91,-20,1,0
92,-20,1,0
93,139,2,0
94,135,2,0
95,169,3,0
96,-20,1,0
97,241,5,0
98,-7,2,0
99,-20,1,0
100,-20,1,0
101,-20,1,0
102,-20,1,0
103,48,4,0
104,-20,1,0
105,-20,1,0
106,-20,1,0
107,182,4,0
108,-20,1,0
109,11,2,0
110,156,5,0
111,-20,1,0
112,-20,1,0
113,207,5,0
114,-20,1,0
115,-20,1,0
116,173,3,0
117,-20,1,0
118,-3,2,0
119,10,2,0
120,-20,1,0
121,344,4,0
122,132,2,0
123,229,4,0
124,48,3,0
125,228,5,0
126,0,2,0
127,-20,1,0
128,-20,1,0
129,-20,1,0
130,18,2,0
131,1,2,0
132,-20,1,0
133,130,2,0
134,-20,1,0
135,199,3,0
136,-20,1,0
137,-20,1,0
138,-20,1,0
139,139,2,0
140,-20,1,0
141,8,2,0
142,-20,1,0
143,-20,1,0
144,308,4,0
145,165,3,0
146,149,2,0
147,31,2,0
148,-20,1,0
149,-20,1,0
150,-20,1,0
151,-20,1,0
152,-20,1,0
153,-20,1,0
154,-20,1,0
155,133,2,0
156,321,3,0
157,-3,2,0
158,132,2,0
159,-20,1,0
160,-20,1,0
161,-17,2,0
162,13,2,0
163,256,4,0
164,-20,1,0
165,-8,2,0
166,-20,1,0
167,-20,1,0
168,-20,1,0
169,-20,1,0
170,-20,1,0
171,-20,1,0
172,-20,1,0
173,-5,2,0
174,4,2,0
175,39,2,0
176,-20,1,0
177,-20,1,0
178,-20,1,0
179,163,2,0
180,-20,1,0
181,-20,1,0
182,13,2,0
183,-2,2,0
184,25,2,0
185,-20,1,0
186,95,4,0
187,-20,1,0
188,-20,1,0
189,-20,1,0
190,25,3,0
191,-20,1,0
192,-20,1,0
193,-20,1,0
194,551,6,0
195,100,3,0
196,-20,1,0
197,-20,1,0
198,-20,1,0
199,192,4,0
200,21,2,0
201,7,2,0
202,-20,1,0
203,-20,1,0
204,14,2,0
205,203,4,0
206,125,2,0
207,-20,1,0
208,119,4,0
209,149,2,0
210,-20,1,0
211,-20,1,0
212,15,2,0
213,-20,1,0
214,-20,1,0
215,-20,1,0
216,148,3,0
217,-20,1,0
218,142,2,0
219,-20,1,0
220,-20,1,0
221,161,3,0
222,-20,1,0
223,11,2,0
224,-20,1,0
225,-20,1,0
226,15,2,0
227,-20,1,0
228,-20,1,0
229,23,2,0
230,-20,1,0
231,-20,1,0
232,-20,1,0
233,11,2,0
234,-20,1,0
235,-20,1,0
236,8,2,0
237,-20,1,0
238,50,3,0
239,11,2,0
240,-20,1,0
241,-20,1,0
242,16,2,0
243,168,4,0
244,-20,1,0
245,169,2,0
246,-20,1,0
247,-20,1,0
248,-6,2,0
249,2,2,0
250,-20,1,0
251,524,5,0
252,-20,1,0
253,-20,1,0
254,-20,1,0
255,-20,1,0
256,-20,1,0
257,46,2,0
258,163,2,0
259,-20,1,0
260,-20,1,0
261,0,2,0
262,-20,1,0
263,-20,1,0
264,-20,1,0
265,36,2,0
266,142,2,0
267,-20,1,0
268,-20,1,0
269,35,2,0
270,18,2,0
271,376,6,0
272,-7,2,0
273,-20,1,0
274,150,4,0
275,-20,1,0
276,297,4,0
277,-20,1,0
278,386,5,0
279,-20,1,0
280,13,2,0
281,318,3,0
282,-20,1,0
283,-20,1,0
284,249,4,0
285,-8,2,0
286,-20,1,0
287,151,3,0
288,-20,1,0
289,-20,1,0
290,-20,1,0
291,-20,1,0
292,149,2,0
293,-20,1,0
294,180,3,0
295,-20,1,0
296,-20,1,0
297,-20,1,0
298,-20,1,0
299,224,4,0
300,-20,1,0
301,-20,1,0
302,-4,2,0
303,-20,1,0
304,-20,1,0
305,-20,1,0
306,-20,1,0
307,-20,1,0
308,13,2,0
309,464,4,0
310,171,3,0
311,-20,1,0
312,-20,1,0
313,-20,1,0
314,-20,1,0
315,-20,1,0
316,-20,1,0
317,3,2,0
