
episode,reward,timesteps,successful
1,59,3,0
2,-20,1,0
3,152,3,0
4,-20,1,0
5,17,2,0
6,-2,2,0
7,-10,2,0
8,-20,1,0
9,-20,1,0
10,172,2,0
11,-20,1,0
12,191,3,0
13,27,2,0
14,-20,1,0
15,49,3,0
16,220,3,0
17,-20,1,0
18,153,2,0
19,-20,1,0
20,-20,1,0
21,-20,1,0
22,-3,2,0
23,-20,1,0
24,-20,1,0
25,25,3,0
26,163,3,0
27,-20,1,0
28,6,2,0
29,-20,1,0
30,197,4,0
31,218,4,0
32,682,7,0
33,-20,1,0
34,-20,1,0
35,-20,1,0
36,398,4,0
37,255,5,0
38,-20,1,0
39,-20,1,0
40,32,3,0
41,-20,1,0
42,-20,1,0
43,-20,1,0
44,-20,1,0
45,117,2,0
46,272,3,0
47,151,2,0
48,3,2,0
49,-20,1,0
50,-20,1,0
51,-1,2,0
52,-20,1,0
53,-20,1,0
54,-20,1,0
55,-20,1,0
56,-20,1,0
57,-20,1,0
58,464,4,0
59,27,2,0
60,-20,1,0
61,-20,1,0
62,245,4,0
63,-20,1,0
64,-20,1,0
65,-20,1,0
66,-20,1,0
67,-20,1,0
68,-20,1,0
69,-20,1,0
70,-20,1,0
71,-20,1,0
72,-20,1,0
73,-20,1,0
74,153,3,0
75,-20,1,0
76,514,5,0
77,267,6,0
78,170,2,0
79,-20,1,0
80,-20,1,0
81,-20,1,0
82,177,3,0
83,-20,1,0
84,-20,1,0
85,-20,1,0
86,-20,1,0
87,-20,1,0
88,-22,2,0
89,7,2,0
90,175,3,0
91,-20,1,0
92,46,3,0
93,112,5,0
94,12,2,0
95,170,3,0
96,-20,1,0
97,-20,1,0
98,-20,1,0
99,18,2,0
100,53,3,0
101,132,2,0
102,2,2,0
103,275,6,0
104,137,2,0
105,17,2,0
106,-20,1,0
107,-20,1,0
108,-10,2,0
109,-20,1,0
110,-20,1,0
111,12,2,0
112,-20,1,0
113,157,2,0
114,243,4,0
115,-20,1,0
116,16,2,0
117,36,2,0
118,-20,1,0
119,156,2,0
120,508,8,0
121,-20,1,0
122,-20,1,0
123,-20,1,0
124,-20,1,0
125,135,2,0
126,-20,1,0
127,130,2,0
128,43,2,0
129,-20,1,0
130,24,2,0
131,199,3,0
132,257,5,0
133,10,2,0
134,-20,1,0
135,-20,1,0
136,-20,1,0
137,-20,1,0
138,38,2,0
139,-20,1,0
140,2,3,0
141,-20,1,0
142,9,2,0
143,16,2,0
144,72,3,0
145,-20,1,0
146,135,2,0
147,34,3,0
148,-20,1,0
149,-20,1,0
150,139,2,0
151,175,3,0
152,354,4,0
153,153,2,0
154,-20,1,0
155,142,3,0
156,-20,1,0
157,23,2,0
158,-20,1,0
159,-20,1,0
160,308,3,0
161,-20,1,0
162,-20,1,0
163,93,3,0
164,142,5,0
165,184,4,0
166,-20,1,0
167,-20,1,0
168,-20,1,0
169,-20,1,0
170,227,5,0
171,-20,1,0
172,15,2,0
173,12,2,0
174,32,3,0
175,-20,1,0
176,34,3,0
177,-20,1,0
178,-20,1,0
179,145,2,0
180,-20,1,0
181,-20,1,0
182,-20,1,0
183,7,2,0
184,-20,1,0
185,0,2,0
186,-20,1,0
187,-20,1,0
188,10,2,0
189,-20,1,0
190,223,4,0
191,197,3,0
192,-20,1,0
193,61,4,0
194,-20,1,0
195,-14,2,0
196,-20,1,0
197,-20,1,0
198,-20,1,0
199,14,2,0
200,5,2,0
201,-20,1,0
202,-20,1,0
203,38,2,0
204,-20,1,0
205,1,2,0
206,-20,1,0
207,14,2,0
208,-20,1,0
209,174,2,0
210,511,4,0
211,150,3,0
212,60,4,0
213,-20,1,0
214,-18,2,0
215,-20,1,0
216,-20,1,0
217,-20,1,0
218,-6,2,0
219,-20,1,0
220,-20,1,0
221,-20,1,0
222,15,2,0
223,-20,1,0
224,-20,1,0
225,203,4,0
226,-20,1,0
227,69,5,0
228,95,4,0
229,-20,1,0
230,-20,1,0
231,0,2,0
232,-20,1,0
233,-20,1,0
234,-20,1,0
235,-20,1,0
236,-20,1,0
237,304,4,0
238,-20,1,0
239,-20,1,0
240,-20,1,0
241,-20,1,0
242,9,2,0
243,-20,1,0
244,269,3,0
245,171,3,0
246,131,2,0
247,-20,1,0
248,-20,1,0
249,48,3,0
250,-20,1,0
251,-20,1,0
252,-20,1,0
253,35,2,0
254,-20,1,0
255,-20,1,0
256,34,2,0
257,-20,1,0
258,228,4,0
259,-20,1,0
260,149,2,0
261,-20,1,0
262,-20,1,0
263,-20,1,0
264,61,3,0
265,13,2,0
266,-20,1,0
267,-20,1,0
268,-20,1,0
269,-20,1,0
270,9,2,0
271,-20,1,0
272,19,3,0
273,21,2,0
274,-20,1,0
275,18,2,0
276,-20,1,0
277,-20,1,0
278,168,4,0
279,-20,1,0
280,11,2,0
281,-20,1,0
282,200,3,0
283,91,4,0
284,151,3,0
285,-20,1,0
286,47,3,0
287,-20,1,0
288,-20,1,0
289,-20,1,0
290,-20,1,0
291,3,2,0
292,-19,2,0
293,225,4,0
294,496,7,0
295,159,3,0
296,-20,1,0
297,-20,1,0
298,-20,1,0
299,256,4,0
300,-20,1,0
301,47,2,0
302,133,5,0
303,1537,10,1
304,-20,1,0
305,47,3,0
306,62,4,0
307,-20,1,0
308,171,2,0
309,-20,1,0
310,169,3,0
311,71,3,0
312,-20,1,0
313,-20,1,0
314,13,3,0
315,189,4,0
316,-20,1,0
317,-20,1,0
318,-20,1,0
319,-20,1,0
320,194,3,0
321,-7,2,0
322,-20,1,0
323,270,5,0
324,-20,1,0
325,-20,1,0
326,-20,1,0
327,230,4,0
328,-20,1,0
329,-20,1,0
330,38,3,0
331,-20,1,0
332,-20,1,0
333,-20,1,0
334,56,3,0
335,-20,1,0
336,223,4,0
337,-20,1,0
338,127,2,0
339,-3,2,0
340,179,3,0
341,-20,1,0
342,132,2,0
343,351,8,0
344,-20,1,0
345,204,4,0
346,-20,1,0
347,-20,1,0
348,12,2,0
349,-20,1,0
350,-20,1,0
351,-20,1,0
352,7,2,0
353,66,3,0
354,-20,1,0
355,-20,1,0
356,-20,1,0
357,10,2,0
358,202,4,0
359,-20,1,0
360,-20,1,0
361,67,4,0
362,-20,1,0
363,-20,1,0
364,-20,1,0
365,-20,1,0
366,-20,1,0
